# REBOUND parity — Figure-8 choreography — apsis IAS15 side
# protocol: paper/notebooks/2026-04-26-rebound-parity-figure8.md
# integrator: IAS15 (apsis)
# units: canonical (G = 1)
# mass=1, period=6.325913986999999850e0
# n_periods=10, samples_per_period=200, dt0=6.325913986999999808e-3
sample,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,e_total
171,5.422367359114130814e0,-1.027434422447763396e0,-1.754206240613072620e-1,-3.015207670989801803e-1,4.599578069920474133e-1,1.423910340302041722e-1,-1.279909316156875310e-1,9.676839382198207939e-1,-8.167693598603287253e-1,8.850433884175593624e-1,3.034115556769947375e-1,-6.661631711208406692e-1,3.568115528682813120e-1,-1.287141991766325599e0
172,5.445642600659953203e0,-1.034190217196550465e0,-1.646918131646398498e-1,-2.791144175563834429e-1,4.618775370884114495e-1,1.650387935897815739e-1,-1.468150393599473025e-1,9.785876669317562504e-1,-8.003215502758389555e-1,8.691514236067690025e-1,3.115068525245870967e-1,-6.994732493753728075e-1,3.384440131874274504e-1,-1.287141991766325599e0
173,5.491609974959019702e0,-1.046040366334839877e0,-1.433939764292496977e-1,-2.369099929463664711e-1,4.645520902615934977e-1,2.105699119390389562e-1,-1.827183971203026058e-1,1.002964690000348824e0,-7.600429224260288885e-1,8.354704543958009211e-1,3.261123735495522480e-1,-7.660546970539824363e-1,2.954908321644353908e-1,-1.287141991766325377e0
174,5.514150329798264139e0,-1.051156385492957535e0,-1.329124353992466312e-1,-2.171275050985159438e-1,4.654318705806168577e-1,2.333215743829920030e-1,-1.995881776322243895e-1,1.015853133708889411e0,-7.363699405384395158e-1,8.178348111099655871e-1,3.325006130314709929e-1,-7.987256286103734393e-1,2.709380699578226026e-1,-1.287141991766325377e0
175,5.536383345413391943e0,-1.055771869573554733e0,-1.225568881039687391e-1,-1.981495631777931976e-1,4.660823292382297867e-1,2.560511492638420372e-1,-2.156762584591385423e-1,1.028838341474439977e0,-7.104212544576297139e-1,7.997207203097127515e-1,3.382331465631072676e-1,-8.306887782966466682e-1,2.443389252193998995e-1,-1.287141991766325599e0
176,5.579965176513980829e0,-1.063620852362310076e0,-1.022248910554710288e-1,-1.623342452574275951e-1,4.668747284970772848e-1,3.014423183096542336e-1,-2.454007716945572903e-1,1.054004383706145687e0,-6.519853901882326497e-1,7.621785340526558983e-1,3.476256627500282637e-1,-8.916701384487181192e-1,1.851106616911553093e-1,-1.287141991766325599e0
177,5.601343143721900120e0,-1.066909164621913764e0,-9.224160504498017665e-2,-1.453615412276053342e-1,4.670886743471044933e-1,3.241005031083037391e-1,-2.589978032237295613e-1,1.065648363240595087e0,-6.196810191738378881e-1,7.428086615136099136e-1,3.512394082687096963e-1,-9.202868220129897248e-1,1.525923448267333393e-1,-1.287141991766325599e0
178,5.643342710332546197e0,-1.072330129245870678e0,-7.261904704063294747e-2,-1.129791729196432115e-1,4.672884470028333959e-1,3.692952591471300172e-1,-2.835811145552439849e-1,1.085770138755636438e0,-5.495295791468678415e-1,7.030348700987406607e-1,3.562001615958768630e-1,-9.727909658359932266e-1,8.224113214403439009e-2,-1.287141991766325821e0
179,5.664000913885613109e0,-1.074503275532110891e0,-6.296537433973073417e-2,-9.745062905823173582e-2,4.673148998074350136e-1,3.918105504535309147e-1,-2.945488960213912821e-1,1.093776465467324988e0,-5.119892054381252056e-1,6.826927250785799206e-1,3.575142703611219885e-1,-9.963258364090931130e-1,4.467430563069010180e-2,-1.287141991766325821e0
180,5.704726973410915392e0,-1.077858601933044280e0,-4.393365623378883700e-2,-6.744474403880687530e-2,4.672952625035087793e-1,4.366013328683623906e-1,-3.138108776003131206e-1,1.104644402478273779e0,-4.329014851879152137e-1,6.412572690646819451e-1,3.577445338341019299e-1,-1.037199658439466932e0,-3.439377731559361412e-2,-1.287141991766325599e0
181,5.744857455684486247e0,-1.079982045772943433e0,-2.518187936188403045e-2,-3.845750969393715163e-2,4.672448176862062930e-1,4.810180351894236539e-1,-3.295293973984772529e-1,1.107556206384704200e0,-3.497667748150357081e-1,5.989640105835197792e-1,3.547112767603612382e-1,-1.069098696690767181e0,-1.174780428711706126e-1,-1.287141991766325599e0
182,5.764776052207569279e0,-1.080606033589408543e0,-1.587523312595845448e-2,-2.420729657433193585e-2,4.672243818866974596e-1,5.030643998211171697e-1,-3.360733975208374802e-1,1.105708113913086432e0,-3.072012749006236554e-1,5.775416337682913737e-1,3.519486306467958792e-1,-1.081500817338754583e0,-1.600231069860737765e-1,-1.287141991766325821e0
183,5.804450711699374210e0,-1.081005540057708769e0,2.661317276577525922e-3,4.054111392531558472e-3,4.672099581400733781e-1,5.467520095327074170e-1,-3.465587217013687549e-1,1.094996053582758755e0,-2.212284898513175446e-1,5.342535305250013522e-1,3.438974044247911643e-1,-1.099050164975290400e0,-2.459814682887558890e-1,-1.287141991766325377e0
184,5.824262443117823373e0,-1.080785483639354894e0,1.191761901469076158e-2,1.816451556445995708e-2,4.672180325134018819e-1,5.683611594323459970e-1,-3.505158610196110192e-1,1.086053890498020369e0,-1.782849531002573817e-1,5.124243242070087856e-1,3.385982420049201691e-1,-1.104218406062480229e0,-2.889330794131445002e-1,-1.287141991766325155e0
185,5.863935762638571525e0,-1.079502370077233264e0,3.045443383690646724e-2,4.656452685741466202e-2,4.672587934655678121e-1,6.109831481459806479e-1,-3.559025300792015289e-1,1.061039623409962829e0,-9.370478051750527615e-2,4.685192219312526718e-1,3.254480962422950374e-1,-1.107604150267377463e0,-3.735540129480625637e-1,-1.287141991766325599e0
186,5.883846707329711379e0,-1.078432204771759606e0,3.975825515113313308e-2,6.094947931551873005e-2,4.672845445514445251e-1,6.319540722341029371e-1,-3.573564457811063688e-1,1.045066772341654682e0,-5.251263487962277293e-2,4.464781325376566135e-1,3.175981906299731872e-1,-1.106016251657173433e0,-4.147719096718218146e-1,-1.287141991766325599e0
187,5.923953712209575784e0,-1.075400374264636749e0,5.850044365831810755e-2,9.034453656133570321e-2,4.673168464685523715e-1,6.731239865160573155e-1,-3.578554882191319342e-1,1.006609321048992811e0,2.669065212948282251e-2,4.022763877485794337e-1,2.993550445608137434e-1,-1.096953857610328376e0,-4.940074985980352218e-1,-1.287141991766325377e0
188,5.964626753515640978e0,-1.071106758823854088e0,7.750694672379615513e-2,1.209360828280841849e-1,4.672600353639909110e-1,7.131454550237830148e-1,-3.552437385704044770e-1,9.602525952302203294e-1,1.005399119262742891e-1,3.579613038000710179e-1,2.777367918466082664e-1,-1.081188678058304431e0,-5.677999472902652833e-1,-1.287141991766325599e0
189,5.985254168990445045e0,-1.068448696269843179e0,8.714443028404723901e-2,1.368326843098037204e-1,4.671647936210800434e-1,7.326891865198776888e-1,-3.528096813753329175e-1,9.344499955567279192e-1,1.351253355282334423e-1,3.357595097499653236e-1,2.656652510912856369e-1,-1.071282679866531584e0,-6.022901291493134579e-1,-1.287141991766326043e0
190,6.027207602722628010e0,-1.062014494324168723e0,1.067360402561299271e-1,1.701289219758119753e-1,4.667448272586108282e-1,7.707314966234456444e-1,-3.457690068008411055e-1,8.784115929054729932e-1,1.990625436688088779e-1,2.912829977007231341e-1,2.390329665447110952e-1,-1.048540514881284968e0,-6.658073709274197061e-1,-1.287141991766325599e0
191,6.048562392961013501e0,-1.058195133889096251e0,1.166995001510453128e-1,1.876452314314287495e-1,4.663692312590972389e-1,7.891721699801360623e-1,-3.412025122369556351e-1,8.485473127861179465e-1,2.282363697935313740e-1,2.690229639089601887e-1,2.245030120859102529e-1,-1.036192544217546585e0,-6.946056010526285851e-1,-1.287141991766325599e0
192,6.092112775719119355e0,-1.049222358792143650e0,1.369855146920956057e-1,2.247434097763672811e-1,4.651188707936528277e-1,8.247714908232326447e-1,-3.300855504980680366e-1,7.860564739320068384e-1,2.807577494081958669e-1,2.244508679689110886e-1,1.931000358059724031e-1,-1.010799883708374036e0,-7.458766202018487501e-1,-1.287141991766326043e0
193,6.114351779398774944e0,-1.044005904656937211e0,1.473190588108736487e-1,2.444776265733659970e-1,4.641560137254776008e-1,8.418938267541591358e-1,-3.235780945401546260e-1,7.537789186121133245e-1,3.040900859692512448e-1,2.021120779027780756e-1,1.762590357292808940e-1,-9.982565451854793492e-1,-7.682460996947289011e-1,-1.287141991766325377e0
194,6.136918335198852326e0,-1.038257352677766310e0,1.577798209187007417e-1,2.651016054690631396e-1,4.628953074156908487e-1,8.585345101789557676e-1,-3.164702348915155450e-1,7.210502342094384787e-1,3.254823547689564278e-1,1.797228424988105699e-1,1.586904139728147201e-1,-9.861518396785017293e-1,-7.883776621846473320e-1,-1.287141991766325377e0
195,6.183071677805784816e0,-1.025012475627425923e0,1.790651241776634872e-1,3.093241433055183287e-1,4.592002411142682150e-1,8.902814402827339268e-1,-3.005589751645673102e-1,6.549169392812750345e-1,3.625875093431733531e-1,1.347310353446919684e-1,1.214938509869037814e-1,-9.642410825867934188e-1,-8.217877504574415681e-1,-1.287141991766325599e0
196,6.206626966795472988e0,-1.017448614330293877e0,1.898521662416785272e-1,3.330311355901377501e-1,4.566000529613676862e-1,9.053180316151487883e-1,-2.918281760315141748e-1,6.218891642948203291e-1,3.783832709020288343e-1,1.121305827151451301e-1,1.019760097898355644e-1,-9.549202998849580792e-1,-8.349833238633965760e-1,-1.287141991766325599e0
197,6.254217190060262332e0,-1.000413483924659896e0,2.114229041138026566e-1,3.834557714802649397e-1,4.494568253025867932e-1,9.333636842389287924e-1,-2.731678264871640893e-1,5.572482117359649489e-1,4.046385731554799636e-1,6.704979968573120119e-2,6.174492237336132172e-2,-9.407039832162299442e-1,-8.540953984580668124e-1,-1.287141991766325377e0
198,6.277766485029775190e0,-9.910758949402137530e-1,2.219540327969598270e-1,4.097169100801902886e-1,4.447944538199935516e-1,9.461222550761705374e-1,-2.635120741343057182e-1,5.264546277201054281e-1,4.151563857215587738e-1,4.495363986404313228e-2,4.155804133734582878e-2,-9.361715378002957166e-1,-8.599508395415523809e-1,-1.287141991766325377e0
199,6.300689847938046206e0,-9.813825943696924403e-1,2.320901306599080782e-1,4.361390661211231312e-1,4.394027753924230617e-1,9.578546753959857885e-1,-2.538912523513784381e-1,4.973051182483265165e-1,4.240192086702373464e-1,2.352791897370665880e-2,2.180112169147024881e-2,-9.334441843694496477e-1,-8.634219840626604636e-1,-1.287141991766326043e0
200,6.332426317960387685e0,-9.669425122033382669e-1,2.458966885076657727e-1,4.741344660746705242e-1,4.303428260982001263e-1,9.730147842768059885e-1,-2.402654822458135109e-1,4.583421005137229276e-1,4.343014128065914581e-1,-6.072272073467738923e-3,-5.631206261852330329e-3,-9.324765665883935073e-1,-8.646442389047915844e-1,-1.287141991766326043e0
201,6.362577520929646901e0,-9.520834236632240710e-1,2.587176748086219003e-1,5.117475650078544547e-1,4.197572921373298738e-1,9.862955097593077980e-1,-2.270474023086135051e-1,4.228469917467426731e-1,4.422053126968961689e-1,-3.421208609608372697e-2,-3.167027250000849919e-2,-9.345945567545971278e-1,-8.619626048342260427e-1,-1.287141991766325377e0
202,6.402722256511514054e0,-9.304980082035286815e-1,2.752297817472547647e-1,5.640413711949795461e-1,4.021518499171316541e-1,1.002359200605267286e0,-2.091232114472664216e-1,3.778721911206625594e-1,4.503621412527679668e-1,-7.186119240173871603e-2,-6.610657029998844025e-2,-9.419135623156420500e-1,-8.525139911698996764e-1,-1.287141991766325599e0
203,6.424868141146139244e0,-9.176774336973043678e-1,2.840092726385321509e-1,5.939012235856079291e-1,3.904765567211544997e-1,1.010463453180872051e0,-1.991093700083291507e-1,3.541513405451149343e-1,4.538854956266830110e-1,-9.278601948356772489e-2,-8.489990263020306960e-2,-9.480525641307229190e-1,-8.443620523478375661e-1,-1.287141991766325155e0
204,6.471006063421327781e0,-8.888044812792695870e-1,3.013728817810723548e-1,6.581014759413472692e-1,3.609730255429169921e-1,1.025705865605983647e0,-1.780318046972206303e-1,3.071014164002905944e-1,4.594208569754270610e-1,-1.369013843267140318e-1,-1.233410770838518355e-1,-9.652028923416379191e-1,-8.203938825183441086e-1,-1.287141991766325599e0
205,6.494350886601132800e0,-8.730533300525425977e-1,3.095949011974677423e-1,6.914072847055477977e-1,3.430698322092856634e-1,1.032609238527947060e0,-1.672820943203575939e-1,2.844491484370391676e-1,4.614538773525478921e-1,-1.595559084754043788e-1,-1.423128068771102317e-1,-9.758564331425869653e-1,-8.045237095618336109e-1,-1.287141991766325599e0
206,6.517515411429295469e0,-8.566507397467376661e-1,3.173152877206591449e-1,7.248221116742405989e-1,3.231259932817439617e-1,1.038944987298968003e0,-1.565734326099959273e-1,2.626881012144541283e-1,4.630570964213737151e-1,-1.822942475522302541e-1,-1.607418551106632731e-1,-9.875102128886947828e-1,-7.861830897031176768e-1,-1.287141991766325377e0
207,6.563050695316870353e0,-8.221415831693101861e-1,3.310158494426316267e-1,7.908875212191026627e-1,2.770592470819892017e-1,1.049967118968466062e0,-1.354339284007774757e-1,2.218317641795901629e-1,4.652422246226191604e-1,-2.278255357991558483e-1,-1.955819210418542620e-1,-1.012719285398692826e0,-7.423014717046083621e-1,-1.287141991766325377e0
208,6.585360949845203926e0,-8.041373568344882816e-1,3.369103176608723160e-1,8.230457340756998086e-1,2.509491270539631058e-1,1.054701433132707589e0,-1.250460480707553113e-1,2.026626271432091786e-1,4.659436099244100293e-1,-2.505640762982191960e-1,-2.118642695901170880e-1,-1.025708361218908848e0,-7.168927369783731907e-1,-1.287141991766326043e0
209,6.629095297122718833e0,-7.667869133668583359e-1,3.466454990993353968e-1,8.845733887617241997e-1,1.926601096088270682e-1,1.062767695516329214e0,-1.046472725194185216e-1,1.665096846699047894e-1,4.668078091845370148e-1,-2.959807821494708779e-1,-2.419982265799169863e-1,-1.051083073431628989e0,-6.594679187933640829e-1,-1.287141991766326043e0
210,6.650538929029042201e0,-7.475062023863302541e-1,3.504370960927123968e-1,9.135277540132625829e-1,1.605918424741050454e-1,1.066154118048140642e0,-9.463448832730236848e-2,1.493964491419824403e-1,4.670457339745394676e-1,-3.186479156618103881e-1,-2.558026077654101393e-1,-1.062924203155245051e0,-6.276375764486444853e-1,-1.287141991766325377e0
211,6.692675095980639810e0,-7.078710601673736669e-1,3.557681025826305299e-1,9.668628148177090820e-1,9.102675576043944838e-2,1.071757314336456268e0,-7.494920083519972243e-2,1.167640074209945755e-1,4.672763559183740201e-1,-3.638862541690825458e-1,-2.808189017474309046e-1,-1.083626822238703769e0,-5.583031116788135240e-1,-1.287141991766325599e0
212,6.713381130408079933e0,-6.875998979319879467e-1,3.572709985214626571e-1,9.908563085599821907e-1,5.382263579984486457e-2,1.074012877134091548e0,-6.527332963807200295e-2,1.011419496330327739e-1,4.673116184724223077e-1,-3.864129792021034904e-1,-2.919976688833907374e-1,-1.091998258193014992e0,-5.211342542722672277e-1,-1.287141991766325599e0
213,6.754206220024005169e0,-6.462663754955665363e-1,3.578874653270199824e-1,1.032764628716582811e0,-2.468553209028224310e-2,1.077523647029597686e0,-4.619525856855269397e-2,7.097456707622802619e-2,4.673005269254400518e-1,-4.312572715340310392e-1,-3.116922067584673717e-1,-1.103739195792810879e0,-4.426149948351578711e-1,-1.287141991766324933e0
214,6.774365048333637951e0,-6.252654230123770862e-1,3.569794980571834864e-1,1.050425982447441786e0,-6.560311759822748390e-2,1.078806521827769815e0,-3.677526206428834848e-2,5.632496204148648711e-2,4.672763899353736261e-1,-4.535410988153927292e-1,-3.202042359928952142e-1,-1.106750944488928301e0,-4.016732723371461700e-1,-1.287141991766325599e0
215,6.814336573766912153e0,-5.826814479134440061e-1,3.526857660733327404e-1,1.078753006076480281e0,-1.498028094448636272e-1,1.080482758344167404e0,-1.809851573573791061e-2,2.760585064265524274e-2,4.672286217128635011e-1,-4.978013104307233427e-1,-3.345872503375948992e-1,-1.106358856719135586e0,-3.174258122679998739e-1,-1.287141991766325599e0
216,6.834196389219746592e0,-5.611487880290487729e-1,3.492861487624903671e-1,1.089313839627037872e0,-1.926298802224875872e-1,1.080890259894048189e0,-8.819599152196965983e-3,1.343912459171401827e-2,4.672142278288886064e-1,-5.197414718649994159e-1,-3.404665496102934896e-1,-1.102752964218751908e0,-2.745843476064010469e-1,-1.287141991766325377e0
217,6.873833857735858643e0,-5.176643216056112662e-1,3.399456028456511181e-1,1.103196055828422173e0,-2.786631255942710883e-1,1.080863687722448452e0,9.699472911733198269e-3,-1.478081929831652659e-2,4.672151995417697656e-1,-5.631993661168371856e-1,-3.496450757573844603e-1,-1.088415236530105856e0,-1.885520739474987051e-1,-1.287141991766326266e0
218,6.913490787416765038e0,-4.737960262674692502e-1,3.272038748215537196e-1,1.107669908369036005e0,-3.635450349283673166e-1,1.079716038650190946e0,2.822844343610035611e-2,-4.313837301705181204e-2,4.672527542656647048e-1,-6.059200123827217510e-1,-3.554323182576541451e-1,-1.064531535351984193e0,-1.037077193372973882e-1,-1.287141991766326488e0
219,6.933390516749325272e0,-4.517609757636059653e-1,3.195554614289451423e-1,1.106585483693281136e0,-4.049847621588662516e-1,1.078714984722577208e0,3.752690130001831714e-2,-5.748903922241465486e-2,4.672784686282333566e-1,-6.269540089589711318e-1,-3.570823627289635427e-1,-1.049096444470866585e0,-6.229370646936708417e-2,-1.287141991766325599e0
220,6.973441819048801449e0,-4.075792393696981430e-1,3.017192754801910626e-1,1.098422227081722768e0,-4.847748240714845336e-1,1.075828176004218095e0,5.624289212125899162e-2,-8.676826812446686299e-2,4.673159259528881226e-1,-6.682489366345198967e-1,-3.579621676014501652e-1,-1.011653958957255961e0,1.745889811859636237e-2,-1.287141991766325377e0
221,6.993664113791338899e0,-3.854322736650792058e-1,2.915288309797368638e-1,1.091665296827735832e0,-5.227862200165660500e-1,1.073921727366920598e0,6.569308230100567858e-2,-1.018146684841667177e-1,4.673108353914590118e-1,-6.884894537018414473e-1,-3.572219132807425979e-1,-9.898506283435691833e-1,5.547538462510694102e-2,-1.287141991766325821e0
222,7.034650872144837308e0,-3.410387542532664629e-1,2.686101591946275513e-1,1.073741309947240596e0,-5.942494626754768472e-1,1.069112819722125796e0,8.484484030491330764e-2,-1.330131797126639648e-1,4.671928866462588537e-1,-7.280740654688594438e-1,-3.534549994995409561e-1,-9.407281302345766871e-1,1.270565760292179935e-1,-1.287141991766325821e0
223,7.055452965326453274e0,-3.188128132187114661e-1,2.558999518952291274e-1,1.063007366823108368e0,-6.273986302037127816e-1,1.066177284463614816e0,9.456203982908320538e-2,-1.492739790860716231e-1,4.670471058087667382e-1,-7.473644712449032390e-1,-3.504619917243124161e-1,-9.137333877370367174e-1,1.603515243949460156e-1,-1.287141991766325599e0
224,7.097778876713908502e0,-2.743177462705999603e-1,2.280303078161538821e-1,1.039167134887372557e0,-6.879437190701508387e-1,1.059141811580775805e0,1.143195847408013527e-1,-1.834220106033970787e-1,4.664710727132501678e-1,-7.848240653101757891e-1,-3.423498925569553042e-1,-8.557451242839754224e-1,2.214726463569006154e-1,-1.287141991766325599e0
225,7.119342736092511004e0,-2.520451304822434180e-1,2.128977355585128517e-1,1.026553926113366710e0,-7.151588750098777370e-1,1.054993061570230095e0,1.243735102367667100e-1,-2.014402937517862924e-1,4.659821292024850514e-1,-8.029479310879866771e-1,-3.372712457952796727e-1,-8.251136323615803070e-1,2.491767458073926578e-1,-1.287141991766325599e0
226,7.163354311057470447e0,-2.074271085191800035e-1,1.803298503904565975e-1,1.001208295157030692e0,-7.631291575748395672e-1,1.045292968823581248e0,1.448507113949987490e-1,-2.397081092090150578e-1,4.644096346100252681e-1,-8.378658603044013553e-1,-3.251805617854554575e-1,-7.615001859480156066e-1,2.987195229648142436e-1,-1.287141991766325377e0
227,7.185842479065560617e0,-1.850505872807859664e-1,1.629313029542268643e-1,9.889763869360861381e-1,-7.837967047112119889e-1,1.039674067832019100e0,1.552816728451126838e-1,-2.601141456238117988e-1,4.632253800176850400e-1,-8.546234805512330501e-1,-3.182129757993396590e-1,-7.288622413122742838e-1,3.205713246935268934e-1,-1.287141991766325599e0
228,7.231839700960498440e0,-1.400901279473422412e-1,1.260459747520606966e-1,9.666357496784370174e-1,-8.183057741054287071e-1,1.026714320511181278e0,1.765146177933200611e-1,-3.038525991837152107e-1,4.597363782006041455e-1,-8.866241925638391752e-1,-3.025605925453808687e-1,-6.627831504947218066e-1,3.585693959048245616e-1,-1.287141991766325599e0
229,7.255332921622905218e0,-1.174964280709325515e-1,1.066546917436519415e-1,9.570131167849454945e-1,-8.320685475325358960e-1,1.019301852210428239e0,1.872873586432693693e-1,-3.273090258356471938e-1,4.572698597715374458e-1,-9.018054241394956039e-1,-2.939420503869213941e-1,-6.297040909492983563e-1,3.747986877609984502e-1,-1.287141991766325599e0
230,7.279052011489014262e0,-9.489798322007829412e-2,8.677914516937239309e-2,9.487486479025794006e-1,-8.434241656028708123e-1,1.011249492166421460e0,1.980982715654936444e-1,-3.518078692738863533e-1,4.542059102431034168e-1,-9.163515089463432073e-1,-2.848774167348661623e-1,-5.969407786286929918e-1,3.892182553597673955e-1,-1.287141991766325377e0
231,7.326543211744130701e0,-5.014463750178789481e-2,4.632094340815966910e-2,9.370823852589911240e-1,-8.587829168090737042e-1,9.933292867020510064e-1,2.194855913213176746e-1,-4.034564913125873731e-1,4.459675674635586451e-1,-9.431846492002631255e-1,-2.658065347294774616e-1,-5.336258939464036954e-1,4.128153493455150591e-1,-1.287141991766325599e0
232,7.349630730961202119e0,-2.854936199606554134e-2,2.644309277483317469e-2,9.339324734500098479e-1,-8.628033680916861181e-1,9.837113043921938971e-1,2.297233320473722751e-1,-4.298633434970910439e-1,4.407490108143053420e-1,-9.551619423961283939e-1,-2.561664248222055296e-1,-5.040691299529187486e-1,4.220543572773807761e-1,-1.287141991766325599e0
233,7.371710477714637832e0,-7.946810554139862801e-3,7.369275918132024185e-3,9.325258695742151271e-1,-8.645820759114168919e-1,9.739337306599001876e-1,2.393918564779196345e-1,-4.559293686894567710e-1,4.348817365721643347e-1,-9.659869201057602606e-1,-2.467611323960517689e-1,-4.765965008847583562e-1,4.297003393392525572e-1,-1.287141991766325821e0
234,7.419371826531415692e0,3.652586584250480661e-2,-3.380342289917205589e-2,9.348988666318798213e-1,-8.615754031012528014e-1,9.508127924960019239e-1,2.597555166498077273e-1,-5.149000557570571068e-1,4.187934790750644787e-1,-9.873386583385066473e-1,-2.259520937506357963e-1,-4.199988108748227145e-1,4.427819240261883227e-1,-1.287141991766326043e0
235,7.438581747944550848e0,5.451237510709350254e-2,-5.031948035471925373e-2,9.379227947852969427e-1,-8.577014146617043533e-1,9.406844057337057086e-1,2.677251100389828053e-1,-5.396907166230173747e-1,4.107847036929877516e-1,-9.951967808407993221e-1,-2.174056296842636626e-1,-3.982320781622796235e-1,4.469167109687165462e-1,-1.287141991766325821e0
236,7.482006149828038133e0,9.545982782694469038e-2,-8.727849964968929786e-2,9.489361051956460846e-1,-8.431711051463063322e-1,9.159977986985278209e-1,2.851077903221380105e-1,-5.977501080197586969e-1,3.888809817395015300e-1,-1.011457626525472664e0,-1.978292906724488376e-1,-3.511859971758873322e-1,4.542901234068047467e-1,-1.287141991766325155e0
237,7.504938385600164352e0,1.173100883992724691e-1,-1.064926703262855517e-1,9.569391348241225170e-1,-8.321720455744665568e-1,9.019280119446290156e-1,2.938690611161674515e-1,-6.294323811307662719e-1,3.749248715627971906e-1,-1.019238100343901499e0,-1.873763907898819969e-1,-3.275067536933562451e-1,4.572471740116693106e-1,-1.287141991766325377e0
238,7.528204365203610138e0,1.396822869502898912e-1,-1.257006336054694584e-1,9.664511923459062626e-1,-8.185755083947889865e-1,8.869037331010528602e-1,3.024092285340945208e-1,-6.621841861334571977e-1,3.588789175617304594e-1,-1.026586020051342807e0,-1.767085949286251456e-1,-3.042670062124491204e-1,4.596965908330585271e-1,-1.287141991766326043e0
239,7.574640873265670926e0,1.850677241096700953e-1,-1.629448909411375379e-1,9.889855310076822725e-1,-7.837817553990374941e-1,8.546108508859469044e-1,3.182185328545854008e-1,-7.288873463294129884e-1,3.205553422128565866e-1,-1.039678574995617000e0,-1.552736419134479740e-1,-2.600981846782692841e-1,4.632264131861809076e-1,-1.287141991766325599e0
240,7.597523485380817121e0,2.078394251958972649e-1,-1.806440093156799209e-1,1.001438278105000412e0,-7.627268207726560778e-1,8.375521730039006130e-1,3.253034816348450708e-1,-7.620981963049475727e-1,2.982981809926846251e-1,-1.045391598199797878e0,-1.446594723191652609e-1,-2.393400818000528396e-1,4.644286397799714528e-1,-1.287141991766326266e0
241,7.642367591498507196e0,2.533229279728457239e-1,-2.137866817835010758e-1,1.027283046800626876e0,-7.136552862721566859e-1,8.019201317276002383e-1,3.375803442422407041e-1,-8.268948430539604377e-1,2.476405663857873529e-1,-1.055243059700445851e0,-1.237936624587397672e-1,-2.003882037466664379e-1,4.660147198863692775e-1,-1.287141991766325155e0
242,7.664343929542203782e0,2.760402171716775377e-1,-2.291682723674262345e-1,1.040130471232647125e0,-6.857509850619040170e-1,7.834043527343116375e-1,3.427149857544092293e-1,-8.580745200445430987e-1,2.192485548746858082e-1,-1.059444569905989342e0,-1.135467133869830919e-1,-1.820559511881039705e-1,4.665024301872182089e-1,-1.287141991766325377e0
243,7.686032873874704130e0,2.987350596925972268e-1,-2.437201843415661151e-1,1.052561158560576526e0,-6.557094780963582670e-1,7.644658904773401487e-1,3.471450390676502074e-1,-8.881614420188331804e-1,1.888670961620798061e-1,-1.063200950169937320e0,-1.034248547260842171e-1,-1.643997165417433737e-1,4.668423819342784609e-1,-1.287141991766326043e0
244,7.728595687106034617e0,3.440262289944618357e-1,-2.702561170988352357e-1,1.075105302060335166e0,-5.896543175542530157e-1,7.254534480096249682e-1,3.538018865481553088e-1,-9.442422945713504490e-1,1.224471365343047513e-1,-1.069479677004086859e0,-8.354576944932017024e-2,-1.308630074889848005e-1,4.672071810199482367e-1,-1.287141991766326043e0
245,7.749502456656911065e0,3.666057476307498786e-1,-2.822138200210624337e-1,1.084714466977133807e0,-5.539042734927289713e-1,7.054420621261612290e-1,3.559909148353606612e-1,-9.698561648641815802e-1,8.662151669431594758e-2,-1.072047809756911052e0,-7.377709481429832461e-2,-1.148583021129522541e-1,4.672827567984129682e-1,-1.287141991766325155e0
246,7.790660433877905966e0,4.115752624411141980e-1,-3.034693046779548542e-1,1.099463669081215178e0,-4.777650736133254306e-1,6.645635397503417696e-1,3.580129269228268241e-1,-1.015380214598099462e0,1.045056216808126076e-2,-1.076138802191455968e0,-5.454362224487206007e-2,-8.408345448311566050e-2,4.673145114452441629e-1,-1.287141991766325377e0
247,7.831107451033441968e0,4.562234773185332992e-1,-3.211715975743114626e-1,1.106974896047262735e0,-3.966707433223300994e-1,6.227174189773592161e-1,3.568144642054587035e-1,-1.052402262216995288e0,-7.060249743939817080e-2,-1.078940896295892626e0,-3.564286663114738657e-2,-5.457263383026736414e-2,4.672732407617282147e-1,-1.287141991766325821e0
248,7.851138994626265522e0,4.784080326516104709e-1,-3.286993105151437833e-1,1.107624702177900433e0,-3.547564592598855260e-1,6.014813971633562462e-1,3.549822325405772028e-1,-1.067476546325842435e0,-1.124911764686377380e-1,-1.079889429814966828e0,-2.628292202543354439e-2,-4.014815585205799148e-2,4.672476357285232917e-1,-1.287141991766325821e0
249,7.890932811482692877e0,5.224065702987802373e-1,-3.411240080732814151e-1,1.102152791179416447e0,-2.693450084447427395e-1,5.585140962966019806e-1,3.488141540349072311e-1,-1.090435581863029579e0,-1.978681035592473325e-1,-1.080920666595382329e0,-7.690145961625903699e-3,-1.171720931638677021e-2,4.672131120039900165e-1,-1.287141991766325377e0
