# REBOUND parity — Retrograde Kepler e=0.5 — apsis IAS15 side
# protocol: docs/experiments/2026-05-01-rebound-parity-retrograde.md
# integrator: IAS15 (apsis)
# units: canonical (G = 1)
# a=1, e=0.5, m_primary=1, m_secondary=1e-6
# orbit_sense: retrograde (secondary_vy = -v_peri)
# period=6.283185307179586232e0, dt0=6.283185307179586614e-3, n_orbits=10000
orbit,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,e_total
3965,2.491284741600788038e4,-4.608341890065754438e-7,2.399945946595242668e-7,5.333553435321956188e-7,1.601489841287086500e-6,4.608341890226759774e-1,-2.399945946935411745e-1,-5.333553435321939373e-1,-1.601489841287089266e0,-5.000014999984969588e-7
3966,2.491911725853886674e4,-4.676393659238832374e-7,2.185285306717638839e-7,4.888512678594553507e-7,1.623464100185817221e-6,4.676393659399942782e-1,-2.185285307057978632e-1,-4.888512678594537086e-1,-1.623464100185820103e0,-5.000014999984975941e-7
3967,2.492539714705247752e4,-4.692174737400820748e-7,2.132188915877682058e-7,4.777037697369624019e-7,1.628601333432863512e-6,4.692174737562032627e-1,-2.132188916218192010e-1,-4.777037697369608260e-1,-1.628601333432866394e0,-5.000014999984975941e-7
3968,2.493169523591415054e4,-4.617054005261852967e-7,2.373630206020850999e-7,5.279496477221305832e-7,1.604286949511707451e-6,4.617054005423166241e-1,-2.373630206361535266e-1,-5.279496477221289341e-1,-1.604286949511710247e0,-5.000014999984978058e-7
3969,2.493796615883320555e4,-4.679132611373047121e-7,2.176169005623895803e-7,4.869411290016740123e-7,1.624354587848896605e-6,4.679132611534461694e-1,-2.176169005964757042e-1,-4.869411290016724680e-1,-1.624354587848899634e0,-5.000014999984971706e-7
3970,2.494424800216027143e4,-4.685485015701366183e-7,2.154867230111665183e-7,4.824715851617828536e-7,1.626421700864029246e-6,4.685485015862876912e-1,-2.154867230452704729e-1,-4.824715851617813467e-1,-1.626421700864032260e0,-5.000014999984975941e-7
3971,2.495054614510533429e4,-4.609377318070670987e-7,2.396834714281557566e-7,5.327169944768574434e-7,1.601822029783897475e-6,4.609377318232273368e-1,-2.396834714622779194e-1,-5.327169944768559429e-1,-1.601822029783900536e0,-5.000014999984967471e-7
3972,2.495682595195316389e4,-4.627022916118698995e-7,2.343125844899057926e-7,5.216656428508217314e-7,1.607493328129833216e-6,4.627022916280395526e-1,-2.343125845240461858e-1,-5.216656428508202881e-1,-1.607493328129836252e0,-5.000014999984975941e-7
3973,2.496310574272677695e4,-4.644379035282013401e-7,2.288969543923698877e-7,5.104625738816390036e-7,1.613090442249852395e-6,4.644379035443800818e-1,-2.288969544265281042e-1,-5.104625738816376268e-1,-1.613090442249855316e0,-5.000014999984973823e-7
3974,2.496939385005810254e4,-4.618684871300121029e-7,2.368668868488644801e-7,5.269288982297402105e-7,1.604811076381620127e-6,4.618684871461994912e-1,-2.368668868830408059e-1,-5.269288982297388735e-1,-1.604811076381623014e0,-5.000014999984971706e-7
3975,2.497567372569617874e4,-4.635780957707255995e-7,2.315968610258951517e-7,5.160551591973788918e-7,1.610315335251255279e-6,4.635780957869212182e-1,-2.315968610600890598e-1,-5.160551591973775443e-1,-1.610315335251258251e0,-5.000014999984973823e-7
3976,2.498195349942368921e4,-4.653033605992671578e-7,2.261442827088870687e-7,5.047456808560245356e-7,1.615888440558084656e-6,4.653033606154711177e-1,-2.261442827430983071e-1,-5.047456808560231156e-1,-1.615888440558087558e0,-5.000014999984967471e-7
3977,2.498823343774508976e4,-4.669089854096189004e-7,2.209398884694855696e-7,4.938960837761833273e-7,1.621091796646384100e-6,4.669089854258313688e-1,-2.209398885037139326e-1,-4.938960837761819933e-1,-1.621091796646386918e0,-5.000014999984973823e-7
3978,2.499451335718021801e4,-4.684887025892647656e-7,2.156882061953337633e-7,4.828947069793239587e-7,1.626227002600045659e-6,4.684887026054858072e-1,-2.156882062295794322e-1,-4.828947069793225744e-1,-1.626227002600048488e0,-5.000014999984975941e-7
3979,2.500081133693134325e4,-4.609586678348758026e-7,2.396205101152544180e-7,5.325877886561820804e-7,1.601889205297570067e-6,4.609586678511058411e-1,-2.396205101495175183e-1,-5.325877886561806163e-1,-1.601889205297572838e0,-5.000014999984975941e-7
3980,2.500709121327239700e4,-4.626865420769841499e-7,2.343611106752264937e-7,5.217657578343736233e-7,1.607442623758289926e-6,4.626865420932229078e-1,-2.343611107095072699e-1,-5.217657578343721791e-1,-1.607442623758292832e0,-5.000014999984973823e-7
3981,2.501336127222910363e4,-4.692314704467331296e-7,2.131711679296528259e-7,4.776033330586073831e-7,1.628646967456424734e-6,4.692314704629808597e-1,-2.131711679639516077e-1,-4.776033330586060277e-1,-1.628646967456427674e0,-5.000014999984969588e-7
3982,2.501965937205453156e4,-4.617150821929547756e-7,2.373335988325658069e-7,5.278891293181779883e-7,1.604318059804689355e-6,4.617150822092110918e-1,-2.373335988668820173e-1,-5.278891293181766642e-1,-1.604318059804692220e0,-5.000014999984973823e-7
3983,2.502593920187110416e4,-4.634515397183108938e-7,2.319914086467900442e-7,5.168711946641105563e-7,1.609907252884991119e-6,4.634515397345757570e-1,-2.319914086811232790e-1,-5.168711946641092458e-1,-1.609907252884993811e0,-5.000014999984969588e-7
