# REBOUND parity — Kepler e=0.5 — REBOUND IAS15 side
# protocol: paper/notebooks/2026-04-25-rebound-parity-kepler.md
# integrator: IAS15 (REBOUND)
# rebound_version: 4.6.0
# units: canonical (G = 1)
# a=1.0, e=0.5, m_primary=1.0, m_secondary=1.000000e-06
# period=6.283185307179586232e+00, dt0=4.393921931829440630e-02, n_orbits=100
orbit,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,e_total
55,3.455870461400652403e+02,-4.996306658024151805e-07,-2.351910205340094380e-08,5.429506808312826936e-08,-1.730771867455652827e-06,4.996306658024399772e-01,2.351910205314718463e-02,-5.429506808312817984e-02,1.730771867455652036e+00,-5.000014999984997117e-07
56,3.518669195681439987e+02,-4.997872895651230348e-07,-1.784043837429360592e-08,4.119202743097340216e-08,-1.731314112974361690e-06,4.997872895651488401e-01,1.784043837403345711e-02,-4.119202743097331865e-02,1.731314112974360553e+00,-5.000014999984999234e-07
57,3.581555525055714497e+02,-4.995016458834141548e-07,-2.732386846020490301e-08,6.307043453166408623e-08,-1.730325316447627597e-06,4.995016458834408146e-01,2.732386845993805408e-02,-6.307043453166397140e-02,1.730325316447626660e+00,-5.000014999984997117e-07
58,3.644355667868800879e+02,-4.996799909991584782e-07,-2.189031701011144715e-08,5.053742509670073985e-08,-1.730942617394922048e-06,4.996799909991859745e-01,2.189031700983838299e-02,-5.053742509670063054e-02,1.730942617394921168e+00,-5.000014999984997117e-07
59,3.707155594985970879e+02,-4.998197896885964540e-07,-1.641769492944126600e-08,3.790826776934579860e-08,-1.731426652593773238e-06,4.998197896886248937e-01,1.641769492916275719e-02,-3.790826776934563824e-02,1.731426652593772486e+00,-5.000014999984997117e-07
60,3.769955754160343986e+02,-4.999190651940894361e-07,-1.098394810372693764e-08,2.536432677286115995e-08,-1.731770463587157085e-06,4.999190651941189945e-01,1.098394810344327510e-02,-2.536432677286096921e-02,1.731770463587156472e+00,-5.000014999985001352e-07
61,3.832754839385891614e+02,-4.999803229026758761e-07,-5.363330433646965267e-09,1.238585593959480121e-08,-1.731982645378297978e-06,4.999803229027067752e-01,5.363330433357948838e-03,-1.238585593959458907e-02,1.731982645378297159e+00,-5.000014999984992882e-07
62,3.895638059958981216e+02,-4.998629040637041600e-07,-1.431361245461730038e-08,3.305139039358708841e-08,-1.731575957940449031e-06,4.998629040637364573e-01,1.431361245432290381e-02,-3.305139039358682973e-02,1.731575957940448163e+00,-5.000014999985003469e-07
63,3.958438284100246278e+02,-4.999468017711424110e-07,-8.890731300817301147e-09,2.053120301497034007e-08,-1.731866533118132647e-06,4.999468017711772849e-01,8.890731300517738106e-03,-2.053120301496994329e-02,1.731866533118131990e+00,-5.000014999984997117e-07
64,4.021414578084325058e+02,-4.992309854934814784e-07,-3.394593485463349019e-08,7.833465570003786909e-08,-1.729388907548502335e-06,4.992309854935194080e-01,3.394593485432880614e-02,-7.833465570003739220e-02,1.729388907548501608e+00,-5.000014999984999234e-07
65,4.084213994163180246e+02,-4.994620519678888016e-07,-2.838932542889621612e-08,6.552718688832665191e-08,-1.730188300989731831e-06,4.994620519679295323e-01,2.838932542858650654e-02,-6.552718688832610827e-02,1.730188300989731198e+00,-5.000014999984992882e-07
66,4.147013612351259439e+02,-4.996508887990542442e-07,-2.286535826911551776e-08,5.278693373213864207e-08,-1.730841871737891445e-06,4.996508887990985248e-01,2.286535826880076172e-02,-5.278693373213804579e-02,1.730841871737890836e+00,-5.000014999985001352e-07
67,4.209812533655234006e+02,-4.998018203285634448e-07,-1.721887356386405869e-08,3.975746568645030624e-08,-1.731364428389680666e-06,4.998018203286110905e-01,1.721887356354443593e-02,-3.975746568644981938e-02,1.731364428389680077e+00,-5.000014999985003469e-07
68,4.272611828372303080e+02,-4.999092377825906998e-07,-1.163558960887634178e-08,2.686884480528078795e-08,-1.731736426245492250e-06,4.999092377826415134e-01,1.163558960855192760e-02,-2.686884480528026545e-02,1.731736426245491511e+00,-5.000014999984999234e-07
69,4.335411381606700161e+02,-4.999747245861581087e-07,-6.096112428702052106e-09,1.407803389606919434e-08,-1.731963253093432499e-06,4.999747245862121159e-01,6.096112428372518766e-03,-1.407803389606865005e-02,1.731963253093431687e+00,-5.000014999984992882e-07
70,4.398387544555680506e+02,-4.993531394664006791e-07,-3.113238707399700149e-08,7.185079869941128530e-08,-1.729811463251230094e-06,4.993531394664572076e-01,3.113238707366218494e-02,-7.185079869941091157e-02,1.729811463251229364e+00,-5.000014999985001352e-07
71,4.461187389107237777e+02,-4.995608328991523222e-07,-2.564868445053979465e-08,5.920718652688735719e-08,-1.730530154405109496e-06,4.995608328992113822e-01,2.564868445020037496e-02,-5.920718652688707062e-02,1.730530154405109045e+00,-5.000014999984997117e-07
72,4.523987483627348638e+02,-4.997272688384370234e-07,-2.020619568002066356e-08,4.665155674194877310e-08,-1.731106295765335033e-06,4.997272688384981065e-01,2.020619567967705046e-02,-4.665155674194840923e-02,1.731106295765334480e+00,-5.000014999984997117e-07
73,4.586786592085112488e+02,-4.998575509583244313e-07,-1.459136817276830566e-08,3.369257244726972450e-08,-1.731557419403730720e-06,4.998575509583882970e-01,1.459136817242045331e-02,-3.369257244726927419e-02,1.731557419403729980e+00,-5.000014999984997117e-07
74,4.649587069873818450e+02,-4.999429186464334289e-07,-9.212462220836145405e-09,2.127408773257194949e-08,-1.731853083049522046e-06,4.999429186465003672e-01,9.212462220483932582e-03,-2.127408773257144156e-02,1.731853083049521569e+00,-5.000014999984994999e-07
75,4.712476665702084233e+02,-4.997520324744905169e-07,-1.926537350526517573e-08,4.448051134778542770e-08,-1.731192034952785804e-06,4.997520324745606257e-01,1.926537350490881151e-02,-4.448051134778492621e-02,1.731192034952785175e+00,-5.000014999984994999e-07
76,4.775276250428549361e+02,-4.998737657000307907e-07,-1.373277890821503369e-08,3.171053901671732066e-08,-1.731613573884106808e-06,4.998737657001041668e-01,1.373277890785469350e-02,-3.171053901671683911e-02,1.731613573884106305e+00,-5.000014999984994999e-07
