# REBOUND parity — Kepler e=0.5 — REBOUND IAS15 side
# protocol: paper/notebooks/2026-04-25-rebound-parity-kepler.md
# integrator: IAS15 (REBOUND)
# rebound_version: 4.6.0
# units: canonical (G = 1)
# a=1.0, e=0.5, m_primary=1.0, m_secondary=1.000000e-06
# period=6.283185307179586232e+00, dt0=1.005309649148733858e-01, n_orbits=100
orbit,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,e_total
21,1.137725813966948385e+00,5.657986716679050606e-07,-8.641458494836091161e-07,9.660495577596215087e-07,5.517149043626287906e-08,-5.657986716679050954e-01,8.641458494836089521e-01,-9.660495577596216465e-01,-5.517149043626309174e-02,-5.000014999985000293e-07
22,1.185234814614415821e+00,6.111127252297395379e-07,-8.606598456246679511e-07,9.415003287309695600e-07,9.116508600621047570e-08,-6.111127252297395840e-01,8.606598456246676854e-01,-9.415003287309695601e-01,-9.116508600621067715e-02,-5.000014999984999234e-07
23,1.234514075934514787e+00,6.568763658781463061e-07,-8.552993592120789379e-07,9.157844391928760403e-07,1.259808268600738126e-07,-6.568763658781463510e-01,8.552993592120786692e-01,-9.157844391928761096e-01,-1.259808268600740300e-01,-5.000014999984999234e-07
24,1.285649783600671059e+00,7.030197248248936858e-07,-8.479868016860616953e-07,8.889371949101834920e-07,1.596209309098889938e-07,-7.030197248248937214e-01,8.479868016860614421e-01,-8.889371949101835257e-01,-1.596209309098892137e-01,-5.000014999984999234e-07
25,1.338722716003127866e+00,7.494568765464125227e-07,-8.386432776100670892e-07,8.609937035604528176e-07,1.920818858104713181e-07,-7.494568765464125759e-01,8.386432776100668507e-01,-8.609937035604529054e-01,-1.920818858104715310e-01,-5.000014999984999234e-07
26,1.393803652096490708e+00,7.960823180260461671e-07,-8.271911869695729903e-07,8.319913819484861143e-07,2.233534509279077518e-07,-7.960823180260462317e-01,8.271911869695727226e-01,-8.319913819484862083e-01,-2.233534509279079538e-01,-5.000014999984999234e-07
27,1.451019902276279527e+00,8.428253974773470212e-07,-8.135395405399989522e-07,8.019349313884993658e-07,2.534545076012559884e-07,-8.428253974773471935e-01,8.135395405399986624e-01,-8.019349313884993613e-01,-2.534545076012562070e-01,-5.000014999984999234e-07
28,1.510391472923917844e+00,8.895149013817454339e-07,-7.976226135722051340e-07,7.708823625000308358e-07,2.823454296404803888e-07,-8.895149013817454930e-01,7.976226135722048749e-01,-7.708823625000309487e-01,-2.823454296404805941e-01,-5.000014999984998176e-07
29,1.572109781217717162e+00,9.361012532487320889e-07,-7.793296464882278493e-07,7.387989368310611647e-07,3.100687628207624642e-07,-9.361012532487322790e-01,7.793296464882275565e-01,-7.387989368310612370e-01,-3.100687628207626778e-01,-5.000014999984999234e-07
30,1.572109781217717162e+00,9.361012532487320889e-07,-7.793296464882278493e-07,7.387989368310611647e-07,3.100687628207624642e-07,-9.361012532487322790e-01,7.793296464882275565e-01,-7.387989368310612370e-01,-3.100687628207626778e-01,-5.000014999984999234e-07
31,1.636271283868212301e+00,9.824403131156366453e-07,-7.585717673985265664e-07,7.056969886342537766e-07,3.366126729585867093e-07,-9.824403131156367319e-01,7.585717673985262754e-01,-7.056969886342537857e-01,-3.366126729585869337e-01,-5.000014999984999234e-07
32,1.702968836713039558e+00,1.028369301361878199e-06,-7.352630266459799356e-07,6.715875371528428133e-07,3.619615891086624027e-07,-1.028369301361878430e+00,7.352630266459796449e-01,-6.715875371528428062e-01,-3.619615891086626069e-01,-5.000014999984998176e-07
33,1.772307699463776309e+00,1.073716909134779478e-06,-7.093156387736194443e-07,6.364718099778420240e-07,3.861020160467228176e-07,-1.073716909134779574e+00,7.093156387736191393e-01,-6.364718099778421401e-01,-3.861020160467230622e-01,-5.000014999985000293e-07
34,1.844517241533986995e+00,1.118367384629337236e-06,-6.805938680625055097e-07,6.002855198382986428e-07,4.090543359320074271e-07,-1.118367384629337380e+00,6.805938680625051029e-01,-6.002855198382986979e-01,-4.090543359320076289e-01,-5.000014999985001352e-07
35,1.844517241533986995e+00,1.118367384629337236e-06,-6.805938680625055097e-07,6.002855198382986428e-07,4.090543359320074271e-07,-1.118367384629337380e+00,6.805938680625051029e-01,-6.002855198382986979e-01,-4.090543359320076289e-01,-5.000014999985001352e-07
36,1.919642667916900747e+00,1.162062927596262008e-06,-6.490345727515584612e-07,5.630538548495085668e-07,4.307703496344378757e-07,-1.162062927596262174e+00,6.490345727515580698e-01,-5.630538548495086504e-01,-4.307703496344380545e-01,-5.000014999984999234e-07
37,1.997933698180847317e+00,1.204640568240340373e-06,-6.144935378617726552e-07,5.246965252835371065e-07,4.512558035506191153e-07,-1.204640568240340492e+00,6.144935378617721877e-01,-5.246965252835371629e-01,-4.512558035506193388e-01,-5.000014999985000293e-07
38,1.997933698180847317e+00,1.204640568240340373e-06,-6.144935378617726552e-07,5.246965252835371065e-07,4.512558035506191153e-07,-1.204640568240340492e+00,6.144935378617721877e-01,-5.246965252835371629e-01,-4.512558035506193388e-01,-5.000014999985000293e-07
39,2.079492598972124462e+00,1.245820542969873876e-06,-5.768921375400047814e-07,4.852023545557932610e-07,4.704644273081852720e-07,-1.245820542969874101e+00,5.768921375400044571e-01,-4.852023545557933026e-01,-4.704644273081854955e-01,-5.000014999984999234e-07
40,2.164506135709498125e+00,1.285336423110887507e-06,-5.361207688373665997e-07,4.445139618110852627e-07,4.883628079657809628e-07,-1.285336423110887694e+00,5.361207688373661462e-01,-4.445139618110852675e-01,-4.883628079657811871e-01,-5.000014999984999234e-07
41,2.164506135709498125e+00,1.285336423110887507e-06,-5.361207688373665997e-07,4.445139618110852627e-07,4.883628079657809628e-07,-1.285336423110887694e+00,5.361207688373661462e-01,-4.445139618110852675e-01,-4.883628079657811871e-01,-5.000014999984999234e-07
42,2.253153409836785581e+00,1.322878851399190652e-06,-4.920802385340011347e-07,4.025725147704652964e-07,5.049031450871635033e-07,-1.322878851399190703e+00,4.920802385340006246e-01,-4.025725147704652951e-01,-5.049031450871637183e-01,-5.000014999985000293e-07
43,2.253153409836785581e+00,1.322878851399190652e-06,-4.920802385340011347e-07,4.025725147704652964e-07,5.049031450871635033e-07,-1.322878851399190703e+00,4.920802385340006246e-01,-4.025725147704652951e-01,-5.049031450871637183e-01,-5.000014999985000293e-07
44,2.345654420986810429e+00,1.358111904954596551e-06,-4.446603865137943932e-07,3.592937405243343031e-07,5.200307689124503723e-07,-1.358111904954596660e+00,4.446603865137939149e-01,-3.592937405243343263e-01,-5.200307689124505917e-01,-5.000014999985000293e-07
45,2.442186289305459113e+00,1.390634613258206728e-06,-3.937856315286979161e-07,3.146060777156326662e-07,5.336673714753965859e-07,-1.390634613258206809e+00,3.937856315286973885e-01,-3.146060777156327037e-01,-5.336673714753968900e-01,-5.000014999984999234e-07
46,2.442186289305459113e+00,1.390634613258206728e-06,-3.937856315286979161e-07,3.146060777156326662e-07,5.336673714753965859e-07,-1.390634613258206809e+00,3.937856315286973885e-01,-3.146060777156327037e-01,-5.336673714753968900e-01,-5.000014999984999234e-07
47,2.542997897849490041e+00,1.420017619561231350e-06,-3.393598165038074251e-07,2.683955976690640828e-07,5.457263207764092412e-07,-1.420017619561231514e+00,3.393598165038069214e-01,-2.683955976690640677e-01,-5.457263207764094792e-01,-5.000014999984999234e-07
48,2.542997897849490041e+00,1.420017619561231350e-06,-3.393598165038074251e-07,2.683955976690640828e-07,5.457263207764092412e-07,-1.420017619561231514e+00,3.393598165038069214e-01,-2.683955976690640677e-01,-5.457263207764094792e-01,-5.000014999984999234e-07
49,2.648231850519640496e+00,1.445742844240805929e-06,-2.813663939736489965e-07,2.205859459064272678e-07,5.560865839854450042e-07,-1.445742844240806013e+00,2.813663939736484321e-01,-2.205859459064272721e-01,-5.560865839854451931e-01,-5.000014999984999234e-07
50,2.648231850519640496e+00,1.445742844240805929e-06,-2.813663939736489965e-07,2.205859459064272678e-07,5.560865839854450042e-07,-1.445742844240806013e+00,2.813663939736484321e-01,-2.205859459064272721e-01,-5.560865839854451931e-01,-5.000014999984999234e-07
51,2.758082239581184147e+00,1.467251038957034753e-06,-2.197910128383163725e-07,1.710630011452081865e-07,5.646106490708166625e-07,-1.467251038957035014e+00,2.197910128383157857e-01,-1.710630011452081989e-01,-5.646106490708168169e-01,-5.000014999984999234e-07
52,2.758082239581184147e+00,1.467251038957034753e-06,-2.197910128383163725e-07,1.710630011452081865e-07,5.646106490708166625e-07,-1.467251038957035014e+00,2.197910128383157857e-01,-1.710630011452081989e-01,-5.646106490708168169e-01,-5.000014999984999234e-07
53,2.872640848200727515e+00,1.483905431547591131e-06,-1.547141194178345764e-07,1.197416789673278892e-07,5.711266535585862943e-07,-1.483905431547591247e+00,1.547141194178339452e-01,-1.197416789673279025e-01,-5.711266535585866055e-01,-5.000014999984999234e-07
