# REBOUND parity — Kepler e=0.5 — apsis IAS15 side (dense trajectory trace)
# protocol: paper/notebooks/2026-04-25-rebound-parity-kepler.md
# integrator: IAS15 (apsis)
# units: canonical (G = 1)
# a=1, e=0.5, m_primary=1, m_secondary=1e-6
# dense trace: 2 orbits x 120 samples/orbit
orbit,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,e_total
0,4.980568602161302927e0,7.179988701181124721e-7,8.451932641148463334e-7,-8.800251416506187941e-7,1.702403093493778010e-7,-7.179988701181123645e-1,-8.451932641148476311e-1,8.800251416506188473e-1,-1.702403093493780606e-1,-5.000014999985001352e-7
0,5.036234834399257565e0,6.681963391696263636e-7,8.536844078258482864e-7,-9.092830781100750501e-7,1.343660244612199827e-7,-6.681963391696261745e-1,-8.536844078258496449e-1,9.092830781100751381e-1,-1.343660244612202292e-1,-5.000014999985001352e-7
0,5.089711989869392106e0,6.188221911744125926e-7,8.598870973455981347e-7,-9.372323682487411736e-7,9.713557775037058416e-8,-6.188221911744123949e-1,-8.598870973455995381e-1,9.372323682487412322e-1,-9.713557775037084951e-2,-5.000014999985001352e-7
0,5.141070474870746310e0,5.700034547789543463e-7,8.638980046176551139e-7,-9.638107207116147365e-7,5.857773844073950493e-8,-5.700034547789541994e-1,-8.638980046176564231e-1,9.638107207116148878e-1,-5.857773844073976138e-2,-5.000014999985001352e-7
0,5.190420996176750457e0,5.218161737537810099e-7,8.658166235898732006e-7,-9.889733714922739961e-7,1.869257202268332718e-8,-5.218161737537808653e-1,-8.658166235898746566e-1,9.889733714922739338e-1,-1.869257202268358176e-2,-5.000014999985001352e-7
0,5.237873853047246619e0,4.743220397535740447e-7,8.657373248273272576e-7,-1.012671260763763460e-6,-2.252401447012726889e-8,-4.743220397535738986e-1,-8.657373248273286803e-1,1.012671260763763570e0,2.252401447012701563e-2,-5.000014999985001352e-7
0,5.327393866453113525e0,3.817324581186819555e-7,8.599451676336085559e-7,-1.055390559010749105e-6,-1.088572338228562229e-7,-3.817324581186817278e-1,-8.599451676336100636e-1,1.055390559010749074e0,1.088572338228559894e-1,-5.000014999985000293e-7
0,5.369604513579763427e0,3.367820234905860860e-7,8.544098759093454113e-7,-1.074258877932778134e-6,-1.539088170906459752e-7,-3.367820234905858912e-1,-8.544098759093468054e-1,1.074258877932778189e0,1.539088170906457442e-1,-5.000014999985002411e-7
0,5.410243340417471458e0,2.927737550039989051e-7,8.472245782972381771e-7,-1.091373398682055178e-6,-2.002047476086095777e-7,-2.927737550039987147e-1,-8.472245782972396277e-1,1.091373398682055296e0,2.002047476086093458e-1,-5.000014999985000293e-7
0,5.449396579831311982e0,2.497395222351602994e-7,8.384652586015938949e-7,-1.106654273687841326e-6,-2.477280707526615612e-7,-2.497395222351601329e-1,-8.384652586015953757e-1,1.106654273687841528e0,2.477280707526613446e-1,-5.000014999984999234e-7
0,5.523444530933604213e0,1.668419491950528211e-7,8.165484477258229766e-7,-1.131326113759500180e-6,-3.461893762596554796e-7,-1.668419491950526024e-1,-8.165484477258244667e-1,1.131326113759500318e0,3.461893762596552349e-1,-5.000014999985000293e-7
0,5.558492182244910929e0,1.270248618785058721e-7,8.035324568541461295e-7,-1.140537321084971689e-6,-3.970489183232901530e-7,-1.270248618785056738e-1,-8.035324568541475365e-1,1.140537321084971856e0,3.970489183232899233e-1,-5.000014999984999234e-7
0,5.624968866740656992e0,5.077061586125012214e-8,7.737197658516525759e-7,-1.152222562286730453e-6,-5.017409959112873325e-7,-5.077061586124988896e-2,-7.737197658516541399e-1,1.152222562286730589e0,5.017409959112871798e-1,-5.000014999984998176e-7
0,5.656535828539388966e0,1.435631997941815891e-8,7.570405259313710185e-7,-1.154492965668714002e-6,-5.554550322865847602e-7,-1.435631997941791589e-2,-7.570405259313724988e-1,1.154492965668714177e0,5.554550322865845491e-1,-5.000014999984999234e-7
0,5.716597299137086807e0,-5.494372391985350121e-8,7.204346250544590784e-7,-1.151357072151349357e-6,-6.651564282461073498e-7,5.494372391985376247e-2,-7.204346250544605423e-1,1.151357072151349525e0,6.651564282461072120e-1,-5.000014999985001352e-7
0,5.772952418551525078e0,-1.194891430857565617e-7,6.798331250178683986e-7,-1.137267662325061077e-6,-7.772375002251181970e-7,1.194891430857568382e-1,-6.798331250178699658e-1,1.137267662325061268e0,7.772375002251180609e-1,-5.000014999985000293e-7
0,5.825997252348575017e0,-1.791894315141022326e-7,6.356293423772088946e-7,-1.111382555098126431e-6,-8.906569308310052212e-7,1.791894315141025207e-1,-6.356293423772104711e-1,1.111382555098126446e0,8.906569308310050559e-1,-5.000014999984999234e-7
0,5.876052878684015823e0,-2.339216885259963710e-7,5.882327442980227407e-7,-1.072972964385414295e-6,-1.004036187572701338e-6,2.339216885259966516e-1,-5.882327442980243015e-1,1.072972964385414452e0,1.004036187572701078e0,-5.000014999984997117e-7
0,5.923404458222517377e0,-2.835735407931393851e-7,5.380595435543333787e-7,-1.021514679622704396e-6,-1.115717455865114633e-6,2.835735407931396779e-1,-5.380595435543349403e-1,1.021514679622704591e0,1.115717455865114616e0,-5.000014999984999234e-7
0,5.990001654370167294e0,-3.484094706346375473e-7,4.584210968725254660e-7,-9.193197970868226314e-7,-1.276050507953268330e-6,3.484094706346378412e-1,-4.584210968725270230e-1,9.193197970868227653e-1,1.276050507953268243e0,-5.000014999985001352e-7
0,6.031907091386049302e0,-3.852165583891915875e-7,4.028556882337740764e-7,-8.345628977630031532e-7,-1.375369904655701634e-6,3.852165583891918876e-1,-4.028556882337756551e-1,8.345628977630031864e-1,1.375369904655701525e0,-5.000014999985001352e-7
0,6.091775586121804587e0,-4.308392809381500225e-7,3.164692117930708845e-7,-6.835787105173433353e-7,-1.507968480974110774e-6,4.308392809381503263e-1,-3.164692117930724691e-1,6.835787105173434242e-1,1.507968480974110737e0,-5.000014999984999234e-7
0,6.130076526337823850e0,-4.548610529061219020e-7,2.572536153597211168e-7,-5.684437534400891317e-7,-1.582438101561690120e-6,4.548610529061222207e-1,-2.572536153597226871e-1,5.684437534400892389e-1,1.582438101561689958e0,-5.000014999984997117e-7
0,6.185610529389882650e0,-4.812646383184225537e-7,1.668502008103026070e-7,-3.782381926824188009e-7,-1.668343130587131416e-6,4.812646383184228660e-1,-1.668502008103042167e-1,3.782381926824188723e-1,1.668343130587131240e0,-5.000014999984999234e-7
0,6.239506230304130874e0,-4.962013023400235569e-7,7.540865563977157164e-8,-1.734900564715267958e-7,-1.718941517864783696e-6,4.962013023400239087e-1,-7.540865563977316999e-2,1.734900564715268767e-1,1.718941517864783552e0,-5.000014999984999234e-7
1,6.292641273916811606e0,-4.998195061465539512e-7,-1.643064035723418120e-8,3.793814785797594707e-8,-1.731425670728439867e-6,4.998195061465542377e-1,1.643064035723256627e-2,-3.793814785797587630e-2,1.731425670728439892e0,-5.000014999984997117e-7
1,6.345695696224479931e0,-4.922270343737323722e-7,-1.077653312328846501e-7,2.469541818092160467e-7,-1.705332120983982768e-6,4.922270343737327192e-1,1.077653312328830382e-1,-2.469541818092159946e-1,1.705332120983982680e0,-5.000014999984997117e-7
1,6.399332307866327341e0,-4.735915756282963138e-7,-1.977088071795244262e-7,4.448420568731895879e-7,-1.642922972724551855e-6,4.735915756282966238e-1,1.977088071795227997e-1,-4.448420568731895619e-1,1.642922972724551567e0,-5.000014999984999234e-7
1,6.454313872411967523e0,-4.440701437701251296e-7,-2.855657405911291936e-7,6.245555673427247657e-7,-1.548566162925080843e-6,4.440701437701254917e-1,2.855657405911275482e-1,-6.245555673427247712e-1,1.548566162925080869e0,-5.000014999984994999e-7
1,6.511412312721012619e0,-4.037940502970892543e-7,-3.706295396234979344e-7,7.808146404363317233e-7,-1.428031692383214970e-6,4.037940502970895351e-1,3.706295396234963180e-1,-7.808146404363316417e-1,1.428031692383214812e0,-5.000014999984997117e-7
1,6.550974502656215392e0,-3.710865626969817941e-7,-4.253293844024007361e-7,8.700913174494311198e-7,-1.336475952422363709e-6,3.710865626969820918e-1,4.253293844023990911e-1,-8.700913174494310232e-1,1.336475952422363500e0,-5.000014999984997117e-7
1,6.613105026247462881e0,-3.134185649306914158e-7,-5.037474135373481530e-7,9.804273050973323605e-7,-1.187344957419321938e-6,3.134185649306917565e-1,5.037474135373465334e-1,-9.804273050973322245e-1,1.187344957419321778e0,-5.000014999985001352e-7
1,6.656755661556772452e0,-2.693056314911764607e-7,-5.532858981831000906e-7,1.038244228322379889e-6,-1.082702131852806352e-6,2.693056314911767557e-1,5.532858981830983680e-1,-1.038244228322379836e0,1.082702131852806282e0,-5.000014999984999234e-7
1,6.702521525383229317e0,-2.206925609378887138e-7,-6.003750319589478712e-7,1.083796776879453195e-6,-9.757426633008668435e-7,2.206925609378890540e-1,6.003750319589461482e-1,-1.083796776879453194e0,9.757426633008667860e-1,-5.000014999984999234e-7
1,6.775741748042972468e0,-1.394601367724991530e-7,-6.658200161570959392e-7,1.130175176397021227e-6,-8.140707456240283751e-7,1.394601367724994934e-1,6.658200161570942965e-1,-1.130175176397021142e0,8.140707456240281470e-1,-5.000014999985001352e-7
1,6.827959944712937990e0,-7.994592793578521156e-8,-7.055105107070766011e-7,1.147357647875554465e-6,-7.073630024696374572e-7,7.994592793578554624e-2,7.055105107070749337e-1,-1.147357647875554498e0,7.073630024696373475e-1,-5.000014999984998176e-7
1,6.883232310585149172e0,-1.628685496755499419e-8,-7.416762927477718071e-7,1.154422228898111012e-6,-6.026990945160976638e-7,1.628685496755533091e-2,7.416762927477701384e-1,-1.154422228898110969e0,6.026990945160974888e-1,-5.000014999984998176e-7
1,6.912107058856130415e0,1.705208616776442786e-8,-7.583328227223961332e-7,1.154408721744367569e-6,-5.513901763704937656e-7,-1.705208616776408490e-2,7.583328227223944396e-1,-1.154408721744367705e0,5.513901763704935899e-1,-5.000014999984994999e-7
1,6.972561806428810627e0,8.668234681708319170e-8,-7.885897551023700269e-7,1.147787252465761150e-6,-4.511829459104838510e-7,-8.668234681708285316e-2,7.885897551023683949e-1,-1.147787252465761076e0,4.511829459104836348e-1,-5.000014999985002411e-7
1,7.036937858452119166e0,1.601333850206614520e-7,-8.144722979081512260e-7,1.133009649749897276e-6,-3.545875286427692384e-7,-1.601333850206611287e-1,8.144722979081495673e-1,-1.133009649749897152e0,3.545875286427690454e-1,-5.000014999984998176e-7
1,7.070725711852008821e0,1.982468400991014423e-7,-8.256547223243876401e-7,1.122788452109137555e-6,-3.077573185452478233e-7,-1.982468400991010959e-1,8.256547223243859701e-1,-1.122788452109137580e0,3.077573185452476268e-1,-5.000014999984998176e-7
1,7.141786960657060312e0,2.771506426295557190e-7,-8.442453543931808231e-7,1.097096265888214155e-6,-2.171914648686456197e-7,-2.771506426295553549e-1,8.442453543931790483e-1,-1.097096265888214184e0,2.171914648686454341e-1,-5.000014999984999234e-7
1,7.179172613969286409e0,3.178833261842506629e-7,-8.515406885231010997e-7,1.081781889758446231e-6,-1.735153087851087586e-7,-3.178833261842503033e-1,8.515406885230993872e-1,-1.081781889758446136e0,1.735153087851085407e-1,-5.000014999984999234e-7
1,7.257953376703007109e0,4.017428966894738270e-7,-8.618324417279279347e-7,1.046577417729818826e-6,-8.948683334395453876e-8,-4.017428966894734943e-1,8.618324417279261684e-1,-1.046577417729818826e0,8.948683334395433897e-2,-5.000014999985000293e-7
1,7.299508024297594488e0,4.448245680349878431e-7,-8.647037289705097354e-7,1.026803242939762902e-6,-4.913604805900703435e-8,-4.448245680349874887e-1,8.647037289705079566e-1,-1.026803242939762884e0,4.913604805900682881e-2,-5.000014999984999234e-7
1,7.342546783215689210e0,4.885644827699694477e-7,-8.659662127129964302e-7,1.005684156825183393e-6,-9.957393356869774603e-9,-4.885644827699691106e-1,8.659662127129946763e-1,-1.005684156825183306e0,9.957393356869577439e-3,-5.000014999984998176e-7
1,7.387173072408238284e0,5.329457886413435809e-7,-8.655525730283873906e-7,9.832591587804814041e-7,2.807260554248573760e-8,-5.329457886413432322e-1,8.655525730283856189e-1,-9.832591587804814237e-1,-2.807260554248593859e-2,-5.000014999984998176e-7
1,7.481411647190811642e0,6.233297286720002357e-7,-8.594109396764477734e-7,9.347248685686624759e-7,1.006062942550448386e-7,-6.233297286719998720e-1,8.594109396764459952e-1,-9.347248685686623260e-1,-1.006062942550450534e-1,-5.000014999984998176e-7
1,7.531148392658911561e0,6.691739191352184648e-7,-8.535395173826782095e-7,9.087190351752688983e-7,1.350860552561562467e-7,-6.691739191352180649e-1,8.535395173826764159e-1,-9.087190351752688633e-1,-1.350860552561564676e-1,-5.000014999984999234e-7
1,7.582812441782611934e0,7.154210118123825743e-7,-8.456888554289059590e-7,8.815657519181088757e-7,1.684229817433451123e-7,-7.154210118123822681e-1,8.456888554289041515e-1,-8.815657519181088198e-1,-1.684229817433453291e-1,-5.000014999984999234e-7
1,7.636402444056211714e0,7.619079588730376285e-7,-8.357913542944970337e-7,8.533423990608983970e-7,2.005589659074170740e-7,-7.619079588730371944e-1,8.357913542944951368e-1,-8.533423990608983711e-1,-2.005589659074172859e-1,-5.000014999985000293e-7
1,7.692028485757869127e0,8.085614753442704922e-7,-8.237633757350230835e-7,8.240649072355338638e-7,2.315089051793086278e-7,-8.085614753442701419e-1,8.237633757350212305e-1,-8.240649072355338278e-1,-2.315089051793088604e-1,-5.000014999984999234e-7
1,7.749813283467071656e0,8.553031518136495633e-7,-8.095141740868364424e-7,7.937395751900721875e-7,2.612877488084996343e-7,-8.553031518136491318e-1,8.095141740868345703e-1,-7.937395751900722107e-1,-2.612877488084998645e-1,-5.000014999984998176e-7
1,7.749813283467071656e0,8.553031518136495633e-7,-8.095141740868364424e-7,7.937395751900721875e-7,2.612877488084996343e-7,-8.553031518136491318e-1,8.095141740868345703e-1,-7.937395751900722107e-1,-2.612877488084998645e-1,-5.000014999984998176e-7
1,7.809854341851026227e0,9.020178783224480309e-7,-7.929560934422616734e-7,7.623831707241401525e-7,2.898914725049569477e-7,-9.020178783224476193e-1,7.929560934422598129e-1,-7.623831707241400801e-1,-2.898914725049571706e-1,-5.000014999984999234e-7
1,7.872217011076296345e0,9.485519722928522847e-7,-7.740114271995738485e-7,7.300261996076178760e-7,3.172994837144625432e-7,-9.485519722928519304e-1,7.740114271995719442e-1,-7.300261996076178317e-1,-3.172994837144627600e-1,-5.000014999984999234e-7
1,7.937070238459296156e0,9.948124652177825408e-7,-7.525709290110882999e-7,6.966424559096405222e-7,3.435329003732686174e-7,-9.948124652177821048e-1,7.525709290110863536e-1,-6.966424559096404678e-1,-3.435329003732688347e-1,-5.000014999984999234e-7
