# REBOUND parity — Pythagorean three-body (Burrau 1913) — apsis IAS15 side
# protocol: paper/notebooks/2026-04-30-rebound-parity-pythagorean.md
# integrator: IAS15 (apsis)
# units: canonical (G = 1)
# masses=(3,4,5), horizon=7.000000000000000000e1
# samples_per_t_unit=30, dt0=1.000000000000000021e-3
sample,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,e_total
309,1.030193533729015343e1,1.448429029659852318e0,6.145714307512388785e-1,1.993829705087718729e0,6.239155018304878286e-1,-2.072177597539668348e0,-2.055492951109557515e-2,-3.142117510323765017e-2,-3.938283881362911187e-1,7.886846602358227321e-1,-3.522989148418652627e-1,-1.171160882970041284e0,-5.928659058925973141e-2,-1.281666666666092347e1
310,1.034593335303679318e1,1.533908442762960123e0,6.392616454698130113e-1,1.892803318967392068e0,5.028496482292414971e-1,-2.072754037593273146e0,-3.790981669154157990e-2,5.296327077491452470e-3,-3.950712989084413373e-1,7.378581644168420439e-1,-3.532291339286529608e-1,-1.139919053042428798e0,1.434725018920821396e-2,-1.281666666666092347e1
311,1.037798281740309037e1,1.593447757604606885e0,6.541733798931579358e-1,1.823238547963815126e0,4.295111123412403975e-1,-2.072151206641080545e0,-5.058636136720381926e-2,3.237491674242161388e-2,-3.959908012379587117e-1,7.016523107500998169e-1,-3.520349388421301073e-1,-1.119843062172226622e0,5.908597358562280022e-2,-1.281666666666092880e1
312,1.041237879483512785e1,1.654930543684739019e0,6.677517917577907580e-1,1.752414136016090751e0,3.617182285718958945e-1,-2.070532504342463831e0,-6.422382664709605504e-2,6.181788603729047871e-2,-3.969764193523594997e-1,6.634676772631271646e-1,-3.492720137369960121e-1,-1.100902790439487022e0,1.005501983387501325e-1,-1.281666666666092524e1
313,1.044929797746551792e1,1.718290415844603958e0,6.799216417062619033e-1,1.680656966085955384e0,2.991300702599523631e-1,-2.067659129702006382e0,-7.889914657704928669e-2,9.393496519158668623e-2,-3.980158041064346675e-1,6.231530542548422424e-1,-3.448336677621161028e-1,-1.083542151804842923e0,1.389346011291763827e-1,-1.281666666666092524e1
314,1.046875789328618112e1,1.750642447041472760e0,6.854526149545673297e-1,1.644523527714153222e0,2.696914543536713671e-1,-2.065664382537564681e0,-8.664971082668466995e-2,1.111053396686874223e-1,-3.985492061595780622e-1,6.021460378051675111e-1,-3.419518003113910520e-1,-1.075598388363442126e0,1.570244923154596461e-1,-1.281666666666092524e1
315,1.050979500833653901e1,1.816622784353043363e0,6.953550891719781912e-1,1.571904665320836392e0,2.143336458217082185e-1,-2.060352358470038947e0,-1.030273370270764904e-1,1.479287829058476555e-1,-3.996237586544845732e-1,5.583082161642047847e-1,-3.347911838815241237e-1,-1.061485825517180182e0,1.910988194305627830e-1,-1.281666666666092524e1
316,1.055378148839876751e1,1.884145142918459470e0,7.036352550665153638e-1,1.499055875634083046e0,1.634636320411911592e-1,-2.052958767192269107e0,-1.206288449278526548e-1,1.884383074117737533e-1,-4.006689344218017368e-1,5.118799280027389598e-1,-3.256780770976254735e-1,-1.050184171309868963e0,2.224569683127267661e-1,-1.281666666666092524e1
317,1.057694354476645948e1,1.918441761044126670e0,7.071416850066810644e-1,1.462602247376657116e0,1.396191839184504346e-1,-2.048342190141688501e0,-1.299149437159259346e-1,2.102532224380944392e-1,-4.011605713302463516e-1,4.876086954868742440e-1,-3.203530560312662367e-1,-1.045763926376470199e0,2.371569467131268705e-1,-1.281666666666092347e1
318,1.060090525044554610e1,1.953049261368760225e0,7.102102652309129072e-1,1.426177190986866128e0,1.168015820027592244e-1,-2.043029980488219266e0,-1.395330169141962007e-1,2.332058445130636981e-1,-4.016169311916115703e-1,4.625944275693186225e-1,-3.144997456071891850e-1,-1.042270990202570857e0,2.512125957516337937e-1,-1.281666666666092347e1
319,1.065130769757432994e1,2.023079220078050078e0,7.149936748275517173e-1,1.353513621627879582e0,7.412501476360727759e-2,-2.030032107016976894e0,-1.597956760205326565e-1,2.828903284549473263e-1,-4.023654534011683603e-1,4.101781535667506362e-1,-3.011596640801033065e-1,-1.038420435740685877e0,2.774173538627703883e-1,-1.281666666666092524e1
320,1.067777877337035619e1,2.058426463484696711e0,7.166888253222790661e-1,1.317334251216203178e0,5.421309713402424485e-2,-2.022188562264344291e0,-1.704503288933680583e-1,3.098245344901504050e-1,-4.026202148764620459e-1,3.826949717206570845e-1,-2.936530320786713832e-1,-1.038260178321842586e0,2.895683136207551356e-1,-1.281666666666092524e1
321,1.070511895976381567e1,2.093946915139977882e0,7.179078671303926740e-1,1.281288712771912142e0,3.521414135791146871e-2,-2.013330064430855160e0,-1.814602970998002995e-1,3.383137517394227411e-1,-4.027636084522349114e-1,3.542959024606966989e-1,-2.855764825983937438e-1,-1.039424229054685789e0,3.010824019470411117e-1,-1.281666666666092702e1
322,1.073334164343211938e1,2.129598862753515398e0,7.186427192791843277e-1,1.245403082042094045e0,1.710178252939545743e-2,-2.003357953982261463e0,-1.928277647591801758e-1,3.684958978947561747e-1,-4.027653095860638244e-1,3.249270455336993324e-1,-2.769234197601648240e-1,-1.042038567541061722e0,3.119511781512138704e-1,-1.281666666666092347e1
323,1.079223264697464835e1,2.200828836958694357e0,7.186360054562883626e-1,1.174500353226128668e0,-1.643727820843445681e-2,-1.979738935310289882e0,-2.165343152552513528e-1,4.343046899041462239e-1,-4.021915330650115972e-1,2.632938460730148145e-1,-2.579541510695702589e-1,-1.052143963858994447e0,3.316155933770700281e-1,-1.281666666666092524e1
324,1.082257217479168254e1,2.235934614330618686e0,7.179016893596585902e-1,1.139900931653014204e0,-3.176717913404951410e-2,-1.966025698814955147e0,-2.287272693836319426e-1,4.698845093401027295e-1,-4.015287362253425196e-1,2.312597904535922400e-1,-2.477591981088879403e-1,-1.059848166463891017e0,3.402832964607037658e-1,-1.281666666666092524e1
325,1.085299834371416239e1,2.270104999659849909e0,7.167160665704351841e-1,1.106412960367581411e0,-4.598393939737595998e-2,-1.951169882372899345e0,-2.409303626165688328e-1,5.068569660499127050e-1,-4.005616591941457694e-1,1.988729061024089584e-1,-2.372853498490044011e-1,-1.069333349060479277e0,3.480396909937422678e-1,-1.281666666666092524e1
326,1.088304829232249560e1,2.302869820988353577e0,7.151362910089668068e-1,1.074457339025775893e0,-5.899760159231250828e-2,-1.935372896226498662e0,-2.529486273026076426e-1,5.447672876245610585e-1,-3.992631110362860336e-1,1.665764243881862894e-1,-2.267228727632923657e-1,-1.080488233515114693e0,3.548090497844163527e-1,-1.281666666666092702e1
327,1.091239974731593243e1,2.333961097334474655e0,7.132291382934883295e-1,1.044255257248549063e0,-7.081500288201737769e-2,-1.918821864071992955e0,-2.646443669347721683e-1,5.832702401391884894e-1,-3.976139734438018380e-1,1.346808328569089330e-1,-2.162219894282736421e-1,-1.093169346460480584e0,3.605801804842519442e-1,-1.281666666666092524e1
328,1.094086314751810818e1,2.363278109503534896e0,7.110596313652431943e-1,1.015868179927337245e0,-8.150643687184269681e-2,-1.901670565394228962e0,-2.759341865078784317e-1,6.221415114780193267e-1,-3.955996656733483663e-1,1.033695866132616631e-1,-2.058884296128415115e-1,-1.107234117138818030e0,3.653835946617843833e-1,-1.281666666666092702e1
329,1.096837090971577311e1,2.390854280668614606e0,7.086830906660728235e-1,9.892330735234837746e-1,-9.118092841869275544e-2,-1.884022149849719829e0,-2.867843949219266997e-1,6.612895637924984804e-1,-3.932049544567116084e-1,7.270515147860628913e-2,-1.957823384621006912e-1,-1.122571495148089404e0,3.692725206165849983e-1,-1.281666666666092169e1
330,1.102044373750957185e1,2.441095002578245410e0,7.034910202562223436e-1,9.408247639071951607e-1,-1.079066109953217278e-1,-1.847560520469634593e0,-3.071128017448569447e-1,7.402487315289173475e-1,-3.872145842246009217e-1,1.339141482875956871e-2,-1.764043707578462072e-1,-1.156693843567451196e0,3.745156339768738185e-1,-1.281666666666092524e1
331,1.104502633420644386e1,2.463951510530606903e0,7.007485472528044435e-1,9.188319366946022804e-1,-1.151512249535480842e-1,-1.828877810070419496e0,-3.165881414400156801e-1,7.800378117181165916e-1,-3.835877458062099121e-1,-1.526865826202932798e-2,-1.671786151996684788e-1,-1.175329411391254908e0,3.759609316170968163e-1,-1.281666666666092524e1
332,1.106862873206021902e1,2.485393805613673734e0,6.979521569110789248e-1,8.982053330842117989e-1,-1.217508027938077469e-1,-1.809999301527346560e0,-3.255949875471446653e-1,8.199698408671262095e-1,-3.795252367289440043e-1,-4.323684214632757955e-2,-1.582953041089299184e-1,-1.194899072544228336e0,3.766706710594399099e-1,-1.281666666666092347e1
333,1.111305385231191067e1,2.524455895149548823e0,6.922826733361628904e-1,8.606149902017737885e-1,-1.333065308283151729e-1,-1.771813236297064442e0,-3.422542252427147047e-1,9.003670204446858616e-1,-3.700245220828927151e-1,-9.722294805207827573e-2,-1.415662238075242885e-1,-1.236662610476813251e0,3.760035361633033424e-1,-1.281666666666092524e1
334,1.113392203501111233e1,2.542236076482019325e0,6.894475355057441135e-1,8.434866345392644238e-1,-1.383759186010597164e-1,-1.752605342074421424e0,-3.499201753030830031e-1,9.408224628501288267e-1,-3.645579087022334241e-1,-1.232573722296752133e-1,-1.337323810609784280e-1,-1.258749951003661938e0,3.746718781224226413e-1,-1.281666666666092702e1
335,1.117309937121872920e1,2.574665044782680212e0,6.838485968305035856e-1,8.121933078240605175e-1,-1.473320894238404899e-1,-1.714176454904700497e0,-3.639690799541175914e-1,1.022237620014025516e0,-3.521201319776789962e-1,-1.734578629458482790e-1,-1.191338941350064129e-1,-1.305106080705656924e0,3.700953592364475409e-1,-1.281666666666092524e1
336,1.120905394576021052e1,2.603365121412978933e0,6.784125512445122741e-1,7.844154579067776911e-1,-1.549631627327698880e-1,-1.675969779035570317e0,-3.763782035569417372e-1,1.104334968515727988e0,-3.375757698688857111e-1,-2.212432496193318388e-1,-1.059449679011522927e-1,-1.354117249556649361e0,3.630385135347705683e-1,-1.281666666666092702e1
337,1.124204240306074531e1,2.628831828823102068e0,6.731913232017046056e-1,7.596774916515376397e-1,-1.615178987740686634e-1,-1.638194483089945086e0,-3.872476949668950952e-1,1.187204008952402523e0,-3.207836202261352132e-1,-2.667435108219057827e-1,-9.411663794750502188e-2,-1.405569702152844824e0,3.535376354453494407e-1,-1.281666666666092702e1
338,1.127227413934817868e1,2.651463132030031034e0,6.682219287649986406e-1,7.376037352252191592e-1,-1.671837424008346951e-1,-1.601059438878580821e0,-3.966661389586780273e-1,1.270839059470168397e0,-3.016112766417172741e-1,-3.100303281151545742e-1,-8.360024609205507495e-2,-1.459233488711266347e0,3.415992667538746974e-1,-1.281666666666092524e1
339,1.131295846422830564e1,2.680881892595694538e0,6.612728031681871510e-1,7.087515130563932786e-1,-1.743437981602019571e-1,-1.546834555322113669e0,-4.082891366757691598e-1,1.397903385532517140e0,-2.680308547203275049e-1,-3.710614912997267645e-1,-7.013237256029532241e-2,-1.543573616259849901e0,3.190309626723832337e-1,-1.281666666666092524e1
340,1.133726866388739651e1,2.697906976498668286e0,6.569849420197773071e-1,6.919559352762364446e-1,-1.783913118649237128e-1,-1.511824839552166511e0,-4.145011950678004209e-1,1.483750346657520147e0,-2.421763340891003313e-1,-4.092843142574684734e-1,-6.259000915762440165e-2,-1.602173838491758318e0,3.007758543902345205e-1,-1.281666666666092702e1
341,1.136999447856238277e1,2.720188465750757345e0,6.510610683488359252e-1,6.698445203588616614e-1,-1.835944660440398113e-1,-1.461183037328591006e0,-4.217338757009830852e-1,1.614376188214182495e0,-1.976885392704083588e-1,-4.631666495875824685e-1,-5.324954044851342577e-2,-1.693407662786663215e0,2.683075110427506349e-1,-1.281666666666092524e1
342,1.140310550507421183e1,2.742005004730521112e0,6.448985180529185346e-1,6.480266249970645376e-1,-1.886002410107055216e-1,-1.405236715551179794e0,-4.273197908492204489e-1,1.769366941162025419e0,-1.363715328604750421e-1,-5.210136303973694760e-1,-4.508327815237310465e-2,-1.804309527927859369e0,2.222573708948034077e-1,-1.281666666666092347e1
343,1.143516057423330246e1,2.762445763277203703e0,6.387782282010723289e-1,6.274057416260330200e-1,-1.932271043856167436e-1,-1.345727180147122004e0,-4.304291567332280688e-1,1.949373902736443176e0,-5.258805052998272167e-2,-5.808857138486253069e-1,-3.892361153405927282e-2,-1.935942567164774752e0,1.580067030553562735e-1,-1.281666666666092524e1
344,1.146854029834683253e1,2.783036874871155142e0,6.322507520955776839e-1,6.064247930490178629e-1,-1.978457821650686232e-1,-1.276932820781505162e0,-4.301676300426058863e-1,2.181729732167816849e0,7.786033856607016412e-2,-6.482758682974897324e-1,-3.521634722326025951e-2,-2.109238661563664685e0,5.641919844618509955e-2,-1.281666666666092169e1
345,1.150040834927552247e1,2.802049141516054664e0,6.258777194955785772e-1,5.868299394828012661e-1,-2.020941721289342685e-1,-1.203054866155374825e0,-4.247557837671344094e-1,2.467595431753154767e0,2.790553792968591962e-1,-7.187855919853337605e-1,-3.572200468363795345e-2,-2.326174309092204684e0,-1.019878001601267348e-1,-1.281666666666092524e1
346,1.153580289429957340e1,2.822441275550111150e0,6.186434085822946072e-1,5.655207056933170273e-1,-2.066641746924854084e-1,-1.108495300170995623e0,-4.083451683553942502e-1,2.900367570755054025e0,7.006686103009265310e-1,-8.066685251932708134e-1,-4.450991046505965026e-2,-2.659606480020033636e0,-4.365363834252499742e-1,-1.281666666666092169e1
347,1.156734668150927625e1,2.839985160591966373e0,6.120615447003797671e-1,5.468800436456920933e-1,-2.106394620959045616e-1,-1.009168657723911844e0,-3.745448675119862347e-1,3.409967450468322614e0,1.578357872223615121e0,-8.966561701760511482e-1,-6.760103281063717384e-2,-3.056101986562073325e0,-1.136302620521349116e0,-1.281666666666092169e1
348,1.160065323118509006e1,2.857875966544273005e0,6.049769017439434737e-1,5.274670489751167590e-1,-2.147714738223076847e-1,-8.932740892849232450e-1,-2.840383331392936084e-1,3.036487144582723285e0,4.345256087939748824e0,-1.000106308498626140e0,-1.357554745349295044e-1,-2.745669945051248728e0,-3.347341986058414154e0,-1.281666666666089327e1
349,1.163353594354888010e1,2.874907565506544582e0,5.978486406433664024e-1,5.084558429501163657e-1,-2.187622603465642634e-1,-8.708625503091810272e-1,-1.131970754784949601e-1,-1.461705318685790678e0,4.727959809567470195e0,-1.028254499056582727e0,-2.681515240032221747e-1,8.642907491785623009e-1,-3.651110491446037720e0,-1.281666666666090748e1
350,1.166748638149873152e1,2.891839447676481267e0,5.903538445541982593e-1,4.890341665745966404e-1,-2.227276424909203356e-1,-9.412624681586688746e-1,1.285315216730643743e-2,-2.326247547887081879e0,2.927524175216510205e0,-9.820936940789544156e-1,-3.644948284663623861e-1,1.567577538364907319e0,-2.208382754678655857e0,-1.281666666666091459e1
351,1.170240946102371993e1,2.908573162862423178e0,5.825061066007172217e-1,4.693299646951512583e-1,-2.266866540634438765e-1,-1.022496779944541023e0,9.852749443913040583e-2,-2.289160725891089321e0,2.077722565105959873e0,-9.271464737618219099e-1,-4.283256595117329590e-1,1.549730601895780380e0,-1.526166059646701489e0,-1.281666666666089682e1
352,1.173577445456755441e1,2.923921742886497199e0,5.748806116831939317e-1,4.507483418765553806e-1,-2.304004875231093485e-1,-1.096854520727561955e0,1.597834955646715849e-1,-2.165301200189151398e0,1.630535707317095184e0,-8.768694291498495552e-1,-4.727551634616519172e-1,1.461791955025387724e0,-1.166188273339810344e0,-1.281666666666090038e1
353,1.176833524367406980e1,2.938306031658274975e0,5.673201215713442602e-1,4.328171717610668767e-1,-2.339873110294964642e-1,-1.165355112876451660e0,2.079662969467171441e-1,-2.043729839835669804e0,1.346552753465709129e0,-8.306995286938043677e-1,-5.067651105001785838e-1,1.375293568811895462e0,-9.368498161548692860e-1,-1.281666666666089682e1
354,1.180191359370369319e1,2.952531434269193955e0,5.594014180750787046e-1,4.145074691053589055e-1,-2.376657224063757623e-1,-1.232032631769377717e0,2.495014602934019221e-1,-1.929853175058866999e0,1.138129199205617281e0,-7.858927551460150873e-1,-5.352420190797670951e-1,1.295178058583877911e0,-7.679039259206683621e-1,-1.281666666666090038e1
355,1.183400050476140741e1,2.965553017097652067e0,5.517191806587093961e-1,3.971593288843917602e-1,-2.411731375443095515e-1,-1.292365951687184156e0,2.835024169997951704e-1,-1.832540940514298056e0,9.874021965011450241e-1,-7.454390489088449367e-1,-5.578334419950600198e-1,1.227737155080803166e0,-6.452178746743302273e-1,-1.281666666666090038e1
356,1.187167228512478978e1,2.980133528583763347e0,5.425561877476504646e-1,3.769477059626658022e-1,-2.452924434077009275e-1,-1.359445373125990786e0,3.179909906316210622e-1,-1.730769170656707878e0,8.492997126985538658e-1,-7.005238186494662234e-1,-5.799265051538854410e-1,1.158446712947766466e0,-5.322643041142224307e-1,-1.281666666666090038e1
357,1.190423679878372809e1,2.992125758108810540e0,5.345102781603435771e-1,3.595893773188227338e-1,-2.488612076227103564e-1,-1.414501527668181158e0,3.440339183544279256e-1,-1.651854679449469732e0,7.531392731457948742e-1,-6.636742327307424416e-1,-5.959333015797467770e-1,1.105730117168281845e0,-4.531946939430095966e-1,-1.281666666666089682e1
358,1.194105480169041122e1,3.005005417665628453e0,5.252732151424779339e-1,3.400660277844844703e-1,-2.529105437936959855e-1,-1.473805471266340428e0,3.700488418904457344e-1,-1.570948734500392296e0,6.628091832720830467e-1,-6.239588735863058622e-1,-6.112030025978416603e-1,1.052719370929622755e0,-3.785010203414487795e-1,-1.281666666666090038e1
359,1.196825830428328885e1,3.014060866291282892e0,5.183523256212387853e-1,3.256970440639023190e-1,-2.559147599330978684e-1,-1.515784173823642833e0,3.872852142042713108e-1,-1.515941275697722190e0,6.055818112787955121e-1,-5.958091807158563125e-1,-6.208395667361585879e-1,1.017334794119836072e0,-3.309165930631776109e-1,-1.281666666666089860e1
360,1.201355581169083564e1,3.028273702305137594e0,5.066462499357154980e-1,3.018498087031386556e-1,-2.609440933153822639e-1,-1.582514969196012311e0,4.128095001201019243e-1,-1.431826918367886892e0,5.238871249974526023e-1,-5.509522460262735732e-1,-6.342353500575090841e-1,9.643516494724260202e-1,-2.625432440087326347e-1,-1.281666666666089860e1
361,1.204705367968081475e1,3.038090317259034556e0,4.978425488466419191e-1,2.842587834178963990e-1,-2.646869223229263990e-1,-1.629510401270490849e0,4.294725497314543783e-1,-1.374701919558821039e0,4.720422531556475176e-1,-5.192458693390290536e-1,-6.422835690931468777e-1,9.292062655963186923e-1,-2.188216491307620748e-1,-1.281666666666090038e1
362,1.208350772041744925e1,3.048104153505818648e0,4.881190375540604420e-1,2.651390411394375923e-1,-2.687842051845247826e-1,-1.678553790325547412e0,4.457518328624955894e-1,-1.316659119900555286e0,4.221137505445133886e-1,-4.860194598430542801e-1,-6.494728888224309271e-1,8.942438712367811737e-1,-1.764204773248957137e-1,-1.281666666666090038e1
363,1.210290899226260564e1,3.053149515720848139e0,4.828830384397929110e-1,2.549674321250973152e-1,-2.709753628777748502e-1,-1.703812329297440309e0,4.537037090131534889e-1,-1.287310766923701832e0,3.978596558893844337e-1,-4.688398459945574692e-1,-6.526927902743967502e-1,8.768681542639026327e-1,-1.557025069848425036e-1,-1.281666666666090393e1
364,1.214428056368426923e1,3.063249195112609069e0,4.715753121318018715e-1,2.332727010548774627e-1,-2.756726229639736014e-1,-1.755826814338985020e0,4.691676164396714754e-1,-1.227869098386494606e0,3.506584077494830365e-1,-4.332880655963783911e-1,-6.582792804308165158e-1,8.423316580762688632e-1,-1.151231524212021629e-1,-1.281666666666090038e1
365,1.218932802007007687e1,3.073224966312144257e0,4.590410441624432902e-1,2.096202412340691379e-1,-2.808257684897235151e-1,-1.809761866753899939e0,4.839178848784310150e-1,-1.167401507446001574e0,3.051378517367951959e-1,-3.961254863841675578e-1,-6.625589344002090764e-1,8.081490612163594323e-1,-7.561482029560191720e-2,-1.281666666666090215e1
366,1.221333816814014384e1,3.078106401202393094e0,4.522652293229149634e-1,1.969908615078890257e-1,-2.835886929555029856e-1,-1.837421396693076803e0,4.909755747484742527e-1,-1.136756675377479375e0,2.829777355019372220e-1,-3.769267233669753026e-1,-6.641395973925265928e-1,7.912108233972496851e-1,-5.622897262824786552e-2,-1.281666666666090038e1
367,1.223840449868205837e1,3.082878757256005020e0,4.451204254378763325e-1,1.837830446167698084e-1,-2.864851145378871089e-1,-1.865525791187928606e0,4.977930922232519650e-1,-1.105817396217386950e0,2.611996549638611054e-1,-3.573066214032610821e-1,-6.653067290413255952e-1,7.743840902038472418e-1,-3.706865524835648018e-2,-1.281666666666090038e1
368,1.229186257578546737e1,3.091948546477869986e0,4.296395449888307239e-1,1.555152241036354410e-1,-2.927022027974268692e-1,-1.922944490565853481e0,5.105997236467664235e-1,-1.043049029689827156e0,2.187802398593199915e-1,-3.168135354340401721e-1,-6.662635059107098190e-1,7.411300892896800496e-1,5.971297910002532072e-4,-1.281666666666090038e1
369,1.232036086411477527e1,3.096164892034103833e0,4.212505336552671009e-1,1.403776436733449040e-1,-2.960381672405160702e-1,-1.952213112141746088e0,5.165371749294359605e-1,-1.011185261772574062e0,1.981151149743187734e-1,-2.959284455070665953e-1,-6.659800601367072970e-1,7.247216232140518688e-1,1.913080836485472891e-2,-1.281666666666090038e1
370,1.235013633601557714e1,3.100108504534209164e0,4.123837741353835185e-1,1.245014890519412776e-1,-2.995391849491146896e-1,-1.981839188323569090e0,5.221304231520076389e-1,-9.789527098358783430e-1,1.777835534569148501e-1,-2.745937520616714700e-1,-6.651346030028344458e-1,7.084612744375375915e-1,3.749666820393704469e-2,-1.281666666666090038e1
371,1.238119800702332363e1,3.103717568053624642e0,4.030226519825878539e-1,1.078657555962058145e-1,-3.032078286648622334e-1,-2.011738622115949227e0,5.273393665371663985e-1,-9.463854287024476841e-1,1.578097685508520476e-1,-2.528396431394163701e-1,-6.636850844192840881e-1,6.923888896042342811e-1,5.567688235823582688e-2,-1.281666666666090038e1
372,1.241364844580375326e1,3.106934676242337545e0,3.931210063757675233e-1,9.039638687045611909e-2,-3.070577045554400142e-1,-2.041911555990396643e0,5.321383166059587833e-1,-9.134185300249091366e-1,1.381576808308315474e-1,-2.306315609530865118e-1,-6.615832571102256976e-1,6.764969918976533325e-1,7.370847806859891216e-2,-1.281666666666090038e1
373,1.244754475555763307e1,3.109688001186463602e0,3.826444741962162222e-1,7.203990093715857690e-2,-3.110970602126391649e-1,-2.072304415357907992e0,5.364904180335030581e-1,-8.800375051754492084e-1,1.188245751888892671e-1,-2.079692684255530499e-1,-6.587790189445303923e-1,6.608060635780639291e-1,9.159857597647219629e-2,-1.281666666666090038e1
374,1.248296695214142993e1,3.111898157541049148e0,3.715496965544962671e-1,5.272606137278300353e-2,-3.153368192733670972e-1,-2.102875053755993928e0,5.403590764522001599e-1,-8.462062581806278905e-1,9.979690523938655744e-2,-1.848388515198354232e-1,-6.552170790944560341e-1,6.453293697208321023e-1,1.093645673725111567e-1,-1.281666666666090038e1
375,1.251996685224241013e1,3.113473408197679149e0,3.598000430924477855e-1,3.239486295066001942e-2,-3.197844218234175417e-1,-2.133547088597381070e0,5.437018039187432317e-1,-8.119165735912757809e-1,8.107866405055569325e-2,-1.612463740407037716e-1,-6.508414689904614692e-1,6.300963411026242467e-1,1.270077218536060926e-1,-1.281666666666090038e1
376,1.255860214750484793e1,3.114311901710959063e0,3.473550525696014191e-1,1.097731608665654390e-2,-3.244477943424111666e-1,-2.164240912827125385e0,5.464751546707214969e-1,-7.771535250938724770e-1,6.267104421089142452e-2,-1.371944107648762068e-1,-6.455931552783362726e-1,6.151364304231036195e-1,1.445318412367337102e-1,-1.281666666666089860e1
377,1.259898429551498467e1,3.114299474497861819e0,3.341544151943713348e-1,-1.163263239327074275e-2,-3.293410770129083232e-1,-2.194907921358039804e0,5.486364466423891972e-1,-7.418546698264422146e-1,4.455238324210772372e-2,-1.126533476122863336e-1,-6.394018064305323490e-1,6.004633152971158294e-1,1.619627396140589370e-1,-1.281666666666090393e1
378,1.264116078183950087e1,3.113306234022997554e0,3.201558621358231438e-1,-3.551401424639798188e-2,-3.344702635417472480e-1,-2.225437428387110561e0,5.501359649732773249e-1,-7.060147658293860484e-1,2.673321749289638352e-2,-8.763379770411129643e-2,-6.322022892601140143e-1,5.861202212113472143e-1,1.792955841307313780e-1,-1.281666666666090215e1
379,1.264116078183950087e1,3.113306234022997554e0,3.201558621358231438e-1,-3.551401424639798188e-2,-3.344702635417472480e-1,-2.225437428387110561e0,5.501359649732773249e-1,-7.060147658293860484e-1,2.673321749289638352e-2,-8.763379770411129643e-2,-6.322022892601140143e-1,5.861202212113472143e-1,1.792955841307313780e-1,-1.281666666666090215e1
380,1.268521021464562004e1,3.111186776840294765e0,3.053043296154376307e-1,-6.077318648266828716e-2,-3.398445072446116821e-1,-2.255731323889912154e0,5.509237480159665523e-1,-6.696000203138599005e-1,9.211113025450377856e-3,-6.212700699224831674e-2,-6.239215961820340217e-1,5.721439281406884847e-1,1.965378139264068180e-1,-1.281666666666090038e1
381,1.273123938972867464e1,3.107774835848271522e0,2.895320227493429210e-1,-8.754511586266323919e-2,-3.454755886055656533e-1,-2.285696105118664612e0,5.509470526475068741e-1,-6.325535397002597371e-1,-8.024533246639643097e-3,-3.610801741403237008e-2,-6.144768557676094645e-1,5.585699012778053696e-1,2.137049797606512258e-1,-1.281666666666090215e1
382,1.277927333265637344e1,3.102889854278962911e0,2.727960829322603198e-1,-1.159316117617065628e-1,-3.513641420876348342e-1,-2.315171566316314156e0,5.501509362389925828e-1,-5.948827352741585806e-1,-2.495204991191488780e-2,-9.596659514327619128e-3,-6.037983987505484151e-1,5.454651552763504219e-1,2.307801251821129385e-1,-1.281666666666090038e1
383,1.277927333265637344e1,3.102889854278962911e0,2.727960829322603198e-1,-1.159316117617065628e-1,-3.513641420876348342e-1,-2.315171566316314156e0,5.501509362389925828e-1,-5.948827352741585806e-1,-2.495204991191488780e-2,-9.596659514327619128e-3,-6.037983987505484151e-1,5.454651552763504219e-1,2.307801251821129385e-1,-1.281666666666090038e1
384,1.282943841840737775e1,3.096319533536501911e0,2.550154444525588593e-1,-1.461112134564435949e-1,-3.575216530076245069e-1,-2.344047546812652705e0,5.484777638369581210e-1,-5.565123687083489701e-1,-4.158509827881384791e-2,1.744631732821989509e-2,-5.917914777410999694e-1,5.328766230405449500e-1,2.477810704276259268e-1,-1.281666666666090038e1
385,1.288176144464281769e1,3.087837388875800393e0,2.361407659604023990e-1,-1.782239350590642257e-1,-3.639452822169683688e-1,-2.372139807639504827e0,5.458706632112028112e-1,-5.174418463176623240e-1,-5.790162147515121732e-2,4.500941278612236029e-2,-5.783809901452018343e-1,5.208878380895680671e-1,2.646884665103021450e-1,-1.281666666666090038e1
386,1.288176144464281769e1,3.087837388875800393e0,2.361407659604023990e-1,-1.782239350590642257e-1,-3.639452822169683688e-1,-2.372139807639504827e0,5.458706632112028112e-1,-5.174418463176623240e-1,-5.790162147515121732e-2,4.500941278612236029e-2,-5.783809901452018343e-1,5.208878380895680671e-1,2.646884665103021450e-1,-1.281666666666090038e1
387,1.293631845995187213e1,3.077183682001579879e0,2.161024423069274891e-1,-2.124637866830886290e-1,-3.706353775455706323e-1,-2.399279783066213145e0,5.422709192245909193e-1,-4.776285188964971562e-1,-7.389567368321059426e-2,7.311361725202110418e-2,-5.634782007638273749e-1,5.095810871270505249e-1,2.814977654739109769e-1,-1.281666666666090215e1
388,1.293631845995187213e1,3.077183682001579879e0,2.161024423069274891e-1,-2.124637866830886290e-1,-3.706353775455706323e-1,-2.399279783066213145e0,5.422709192245909193e-1,-4.776285188964971562e-1,-7.389567368321059426e-2,7.311361725202110418e-2,-5.634782007638273749e-1,5.095810871270505249e-1,2.814977654739109769e-1,-1.281666666666090215e1
