# REBOUND parity — Pythagorean three-body (Burrau 1913) — REBOUND IAS15 side
# protocol: docs/experiments/2026-04-30-rebound-parity-pythagorean.md
# integrator: IAS15 (REBOUND)
# rebound_version: 4.6.0
# units: canonical (G = 1)
# masses=(3.0,4.0,5.0), horizon=7.000172558629316200e+01
# samples_per_t_unit=30, dt0=1.712500046072987919e-02
sample,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,e_total
337,1.124204240306074531e+01,2.628831828822761452e+00,6.731913231974161471e-01,7.596774916504340780e-01,-1.615178987759021412e-01,-1.638194483089597808e+00,-3.872476949651454947e-01,1.187204008952860157e+00,-3.207836202267824732e-01,-2.667435108219685103e-01,-9.411663794633463864e-02,-1.405569702152547507e+00,3.535376354469667026e-01,-1.281666666666818699e+01
338,1.127227413934817868e+01,2.651463132029657555e+00,6.682219287606551150e-01,7.376037352240820688e-01,-1.671837424026387242e-01,-1.601059438878217334e+00,-3.966661389569485774e-01,1.270839059470701082e+00,-3.016112766423801883e-01,-3.100303281152103074e-01,-8.360024609083552272e-02,-1.459233488711009219e+00,3.415992667554868523e-01,-1.281666666666819232e+01
339,1.131295846422830564e+01,2.680881892595273541e+00,6.612728031637712389e-01,7.087515130552145548e-01,-1.743437981619667954e-01,-1.546834555321727755e+00,-4.082891366740666328e-01,1.397903385533163290e+00,-2.680308547210032977e-01,-3.710614912997715620e-01,-7.013237255901079437e-02,-1.543573616259658499e+00,3.190309626739822324e-01,-1.281666666666819410e+01
340,1.133726866388739651e+01,2.697906976498218867e+00,6.569849420153184294e-01,6.919559352750321857e-01,-1.783913118666660413e-01,-1.511824839551761501e+00,-4.145011950661147138e-01,1.483750346658256003e+00,-2.421763340897729599e-01,-4.092843142575117166e-01,-6.259000915630069661e-02,-1.602173838491623092e+00,3.007758543918174765e-01,-1.281666666666819765e+01
341,1.136999447856238277e+01,2.720188465750267959e+00,6.510610683443206481e-01,6.698445203576255391e-01,-1.835944660457520528e-01,-1.461183037328160461e+00,-4.217338756993190829e-01,1.614376188215052466e+00,-1.976885392710624467e-01,-4.631666495876221590e-01,-5.324954044713849088e-02,-1.693407662786616363e+00,2.683075110443006728e-01,-1.281666666666819410e+01
342,1.140310550507421183e+01,2.742005004729991313e+00,6.448985180483467472e-01,6.480266249957958857e-01,-1.886002410123883977e-01,-1.405236715550714388e+00,-4.273197908475776519e-01,1.769366941163077023e+00,-1.363715328610735633e-01,-5.210136303974128857e-01,-4.508327815094731461e-02,-1.804309527927938195e+00,2.222573708962913841e-01,-1.281666666666819232e+01
343,1.143516057423330246e+01,2.762445763276633492e+00,6.387782281964468067e-01,6.274057416247341701e-01,-1.932271043872716976e-01,-1.345727180146617963e+00,-4.304291567316029798e-01,1.949373902737715936e+00,-5.258805053047140021e-02,-5.808857138486750449e-01,-3.892361153258716566e-02,-1.935942567165012340e+00,1.580067030567396391e-01,-1.281666666666819054e+01
344,1.146854029834683253e+01,2.783036874870540966e+00,6.322507520908974277e-01,6.064247930476887039e-01,-1.978457821666952665e-01,-1.276932820780953159e+00,-4.301676300409936760e-01,2.181729732169393365e+00,7.786033856581332790e-02,-6.482758682975515718e-01,-3.521634722174493692e-02,-2.109238661564126982e+00,5.641919844736595357e-02,-1.281666666666819410e+01
345,1.150040834927552247e+01,2.802049141515397412e+00,6.258777194908470287e-01,5.868299394814442405e-01,-2.020941721305344607e-01,-1.203054866154768421e+00,-4.247557837655240864e-01,2.467595431755114088e+00,2.790553792970622005e-01,-7.187855919854132525e-01,-3.572200468209036500e-02,-2.326174309092956527e+00,-1.019878001593296502e-01,-1.281666666666818699e+01
346,1.153580289429957340e+01,2.822441275549405937e+00,6.186434085775066594e-01,5.655207056919282493e-01,-2.066641746940573732e-01,-1.108495300170307729e+00,-4.083451683537573929e-01,2.900367570757561353e+00,7.006686103024157841e-01,-8.066685251933867207e-01,-4.450991046349952324e-02,-2.659606480021205144e+00,-4.365363834254987196e-01,-1.281666666666819054e+01
347,1.156734668150927625e+01,2.839985160591215863e+00,6.120615446955428585e-01,5.468800436442763369e-01,-2.106394620974517962e-01,-1.009168657723147122e+00,-3.745448675102613367e-01,3.409967450470629657e+00,1.578357872228397518e+00,-8.966561701762013614e-01,-6.760103280911816670e-02,-3.056101986563068529e+00,-1.136302620524247464e+00,-1.281666666666819765e+01
348,1.160065323118509006e+01,2.857875966543476309e+00,6.049769017390550507e-01,5.274670489736696943e-01,-2.147714738238298837e-01,-8.932740892842002678e-01,-2.840383331372850484e-01,3.036487144572777019e+00,4.345256087949643131e+00,-1.000106308498714958e+00,-1.357554745336065072e-01,-2.745669945042422455e+00,-3.347341986065416997e+00,-1.281666666666821186e+01
349,1.163353594354888010e+01,2.874907565505699036e+00,5.978486406384285745e-01,5.084558429486399911e-01,-2.187622603480611494e-01,-8.708625503087361608e-01,-1.131970754765613263e-01,-1.461705318683805821e+00,4.727959809561414595e+00,-1.028254499056419968e+00,-2.681515240018096380e-01,8.642907491778614171e-01,-3.651110491440295647e+00,-1.281666666666816923e+01
350,1.166748638149873152e+01,2.891839447675584651e+00,5.903538445492102493e-01,4.890341665730899567e-01,-2.227276424923910481e-01,-9.412624681580692432e-01,1.285315216917333123e-02,-2.326247547882333677e+00,2.927524175217278923e+00,-9.820936940788845826e-01,-3.644948284648663606e-01,1.567577538362013856e+00,-2.208382754678388959e+00,-1.281666666666818344e+01
351,1.170240946102371993e+01,2.908573162861473715e+00,5.825061065956781414e-01,4.693299646936127112e-01,-2.266866540648882211e-01,-1.022496779943800282e+00,9.852749444105629584e-02,-2.289160725887577019e+00,2.077722565108066188e+00,-9.271464737618333452e-01,-4.283256595102534758e-01,1.549730601893894999e+00,-1.526166059647520834e+00,-1.281666666666817278e+01
352,1.173577445456755441e+01,2.923921742885495778e+00,5.748806116781071118e-01,4.507483418749871351e-01,-2.304004875245286577e-01,-1.096854520726717075e+00,1.597834955666715961e-01,-2.165301200186427355e+00,1.630535707319417327e+00,-8.768694291499131710e-01,-4.727551634602031871e-01,1.461791955024150491e+00,-1.166188273340817538e+00,-1.281666666666817989e+01
353,1.176833524367406980e+01,2.938306031657222039e+00,5.673201215662116992e-01,4.328171717594693768e-01,-2.339873110308917648e-01,-1.165355112875526622e+00,2.079662969487924284e-01,-2.043729839833437367e+00,1.346552753467996855e+00,-8.306995286939011791e-01,-5.067651104987626054e-01,1.375293568811069234e+00,-9.368498161558631576e-01,-1.281666666666817633e+01
354,1.180191359370369319e+01,2.952531434268086397e+00,5.594014180698999583e-01,4.145074691037315961e-01,-2.376657224077465547e-01,-1.232032631768381625e+00,2.495014602955511751e-01,-1.929853175056981396e+00,1.138129199207808195e+00,-7.858927551461357686e-01,-5.352420190783825360e-01,1.295178058583347003e+00,-7.679039259215993951e-01,-1.281666666666817633e+01
355,1.183400050476140741e+01,2.965553017096491217e+00,5.517191806534875731e-01,3.971593288827360846e-01,-2.411731375456571402e-01,-1.292365951686128112e+00,2.835024170020110645e-01,-1.832540940512651817e+00,9.874021965032291348e-01,-7.454390489089813832e-01,-5.578334419937031052e-01,1.227737155080480758e+00,-6.452178746751897620e-01,-1.281666666666817811e+01
356,1.187167228512478978e+01,2.980133528582539437e+00,5.425561877423783486e-01,3.769477059609753211e-01,-2.452924434090218986e-01,-1.359445373124876344e+00,3.179909906339127290e-01,-1.730769170655263478e+00,8.492997127005044167e-01,-7.005238186496116626e-01,-5.799265051525589465e-01,1.158446712947626356e+00,-5.322643041149911491e-01,-1.281666666666817811e+01
357,1.190423679878372809e+01,2.992125758107531119e+00,5.345102781550288285e-01,3.595893773171016106e-01,-2.488612076240087068e-01,-1.414501527667021863e+00,3.440339183567813208e-01,-1.651854679448156782e+00,7.531392731476360680e-01,-6.636742327308903233e-01,-5.959333015784440413e-01,1.105730117168265414e+00,-4.531946939437044297e-01,-1.281666666666817456e+01
358,1.194105480169041122e+01,3.005005417664285527e+00,5.252732151371155567e-01,3.400660277827275424e-01,-2.529105437949691892e-01,-1.473805471265136724e+00,3.700488418928655210e-01,-1.570948734499193478e+00,6.628091832738076672e-01,-6.239588735864510793e-01,-6.112030025965634605e-01,1.052719370929719123e+00,-3.785010203420653974e-01,-1.281666666666817811e+01
359,1.196825830428328885e+01,3.014060866289891116e+00,5.183523256158424353e-01,3.256970440621196339e-01,-2.559147599343524204e-01,-1.515784173822405378e+00,3.872852142067360059e-01,-1.515941275696596202e+00,6.055818112804449704e-01,-5.958091807159994202e-01,-6.208395667348960423e-01,1.017334794120006158e+00,-3.309165930637452679e-01,-1.281666666666817633e+01
360,1.201355581169083564e+01,3.028273702303664550e+00,5.066462499302625266e-01,3.018498087013098963e-01,-2.609440933166066734e-01,-1.582514969194728671e+00,4.128095001226395611e-01,-1.431826918366851498e+00,5.238871249989786039e-01,-5.509522460264046906e-01,-6.342353500562709634e-01,9.643516494726961374e-01,-2.625432440092196340e-01,-1.281666666666817811e+01
361,1.204705367968081475e+01,3.038090317257499784e+00,4.978425488411479805e-01,2.842587834160328342e-01,-2.646869223241287705e-01,-1.629510401269174791e+00,4.294725497340421971e-01,-1.374701919557839602e+00,4.720422531570908631e-01,-5.192458693391490687e-01,-6.422835690919244112e-01,9.292062655966528695e-01,-2.188216491311961998e-01,-1.281666666666817989e+01
362,1.208350772041744925e+01,3.048104153504215486e+00,4.881190375485229271e-01,2.651390411375355582e-01,-2.687842051857032843e-01,-1.678553790324197381e+00,4.457518328651348116e-01,-1.316659119899623587e+00,4.221137505458738559e-01,-4.860194598431603619e-01,-6.494728888212234486e-01,8.942438712371784115e-01,-1.764204773252778802e-01,-1.281666666666817989e+01
363,1.210290899226260564e+01,3.053149515719207230e+00,4.828830384342331361e-01,2.549674321231754082e-01,-2.709753628789405844e-01,-1.703812329296070516e+00,4.537037090158180797e-01,-1.287310766922796113e+00,3.978596558907056546e-01,-4.688398459946569452e-01,-6.526927902731961550e-01,8.768681542643325111e-01,-1.557025069852009391e-01,-1.281666666666817811e+01
364,1.214428056368426923e+01,3.063249195110888223e+00,4.715753121261941905e-01,2.332727010529099532e-01,-2.756726229651127458e-01,-1.755826814337579478e+00,4.691676164423892459e-01,-1.227869098385631075e+00,3.506584077507201580e-01,-4.332880655964581051e-01,-6.582792804296297984e-01,8.423316580767596928e-01,-1.151231524215092505e-01,-1.281666666666817989e+01
365,1.218932802007007687e+01,3.073224966310333706e+00,4.590410441567848721e-01,2.096202412320506137e-01,-2.808257684908338492e-01,-1.809761866752456871e+00,4.839178848812027423e-01,-1.167401507445176012e+00,3.051378517379480515e-01,-3.961254863842235130e-01,-6.625589343990350155e-01,8.081490612169114351e-01,-7.561482029585889220e-02,-1.281666666666817633e+01
366,1.221333816814014384e+01,3.078106401200533249e+00,4.522652293172305105e-01,1.969908615058435231e-01,-2.835886929565978876e-01,-1.837421396691612419e+00,4.909755747512726809e-01,-1.136756675376673575e+00,2.829777355030494435e-01,-3.769267233670189343e-01,-6.641395973913584161e-01,7.912108233978336624e-01,-5.622897262848158134e-02,-1.281666666666817633e+01
367,1.223840449868205837e+01,3.082878757254093660e+00,4.451204254321644571e-01,1.837830446146942742e-01,-2.864851145389661902e-01,-1.865525791186444904e+00,4.977930922260779267e-01,-1.105817396216596693e+00,2.611996549649302501e-01,-3.573066214032891152e-01,-6.653067290401629696e-01,7.743840902044616392e-01,-3.706865524856524374e-02,-1.281666666666817989e+01
368,1.229186257578546737e+01,3.091948546475846271e+00,4.296395449830615054e-01,1.555152241014935433e-01,-2.927022027984724772e-01,-1.922944490564330255e+00,5.105997236496475633e-01,-1.043049029689064211e+00,2.187802398603025666e-01,-3.168135354340322896e-01,-6.662635059095569634e-01,7.411300892903561754e-01,5.971297908406829336e-04,-1.281666666666817989e+01
369,1.232036086411477527e+01,3.096164892032018834e+00,4.212505336494686836e-01,1.403776436711675901e-01,-2.960381672415436927e-01,-1.952213112140200213e+00,5.165371749323443007e-01,-1.011185261771825772e+00,1.981151149752595209e-01,-2.959284455070398390e-01,-6.659800601355587713e-01,7.247216232147609682e-01,1.913080836471783494e-02,-1.281666666666817456e+01
370,1.235013633601557714e+01,3.100108504532058884e+00,4.123837741295542925e-01,1.245014890497244398e-01,-2.995391849501238268e-01,-1.981839188322002343e+00,5.221304231549436237e-01,-9.789527098351405998e-01,1.777835534578115773e-01,-2.745937520616220651e-01,-6.651346030016894728e-01,7.084612744382787763e-01,3.749666820382429461e-02,-1.281666666666818166e+01
371,1.238119800702332363e+01,3.103717568051404641e+00,4.030226519767272642e-01,1.078657555939469409e-01,-3.032078286658521082e-01,-2.011738622114361164e+00,5.273393665401296948e-01,-9.463854287017199329e-01,1.578097685517050874e-01,-2.528396431393427068e-01,-6.636850844181422238e-01,6.923888896050087727e-01,5.567688235814644004e-02,-1.281666666666817811e+01
372,1.241364844580375326e+01,3.106934676240043824e+00,3.931210063698754587e-01,9.039638686815304469e-02,-3.070577045564095164e-01,-2.041911555988784155e+00,5.321383166089489469e-01,-9.134185300241921546e-01,1.381576808316418159e-01,-2.306315609529876742e-01,-6.615832571090864977e-01,6.764969918984627961e-01,7.370847806853150774e-02,-1.281666666666817989e+01
373,1.244754475555763307e+01,3.109688001184090833e+00,3.826444741902917945e-01,7.203990093480766577e-02,-3.110970602135874064e-01,-2.072304415356271079e+00,5.364904180365198672e-01,-8.800375051747416633e-01,1.188245751896563618e-01,-2.079692684254264290e-01,-6.587790189433930799e-01,6.608060635789095860e-01,9.159857597642659388e-02,-1.281666666666817633e+01
374,1.248296695214142993e+01,3.111898157538592002e+00,3.715496965485380887e-01,5.272606137037923191e-02,-3.153368192742934117e-01,-2.102875053754333479e+00,5.403590764552436143e-01,-8.462062581799264516e-01,9.979690524010913222e-02,-1.848388515196771331e-01,-6.552170790933198319e-01,6.453293697217145075e-01,1.093645673724879669e-01,-1.281666666666817811e+01
375,1.251996685224241013e+01,3.113473408195132297e+00,3.598000430864558008e-01,3.239486294820010520e-02,-3.197844218243205971e-01,-2.133547088595694863e+00,5.437018039218125542e-01,-8.119165735905813364e-01,8.107866405123455300e-02,-1.612463740405121748e-01,-6.508414689893257110e-01,6.300963411035458428e-01,1.270077218536039554e-01,-1.281666666666817811e+01
376,1.255860214750484793e+01,3.114311901708315844e+00,3.473550525635754616e-01,1.097731608413643825e-02,-3.244477943432897415e-01,-2.164240912825411201e+00,5.464751546738161325e-01,-7.771535250931848049e-01,6.267104421152697169e-02,-1.371944107646490829e-01,-6.455931552772004034e-01,6.151364304240668490e-01,1.445318412367515015e-01,-1.281666666666817811e+01
377,1.259898429551498467e+01,3.114299474495115572e+00,3.341544151883107383e-01,-1.163263239585660136e-02,-3.293410770137611410e-01,-2.194907921356297198e+00,5.486364466455084798e-01,-7.418546698257599825e-01,4.455238324269948647e-02,-1.126533476120200328e-01,-6.394018064293954806e-01,6.004633152981228017e-01,1.619627396140963238e-01,-1.281666666666817989e+01
378,1.264116078183950087e+01,3.113306234020140728e+00,3.201558621297266316e-01,-3.551401424905702153e-02,-3.344702635425733095e-01,-2.225437428385340421e+00,5.501359649764208104e-01,-7.060147658287059258e-01,2.673321749344308162e-02,-8.763379770380066991e-02,-6.322022892589749254e-01,5.861202212123999278e-01,1.792955841307887488e-01,-1.281666666666817811e+01
379,1.264116078183950087e+01,3.113306234020140728e+00,3.201558621297266316e-01,-3.551401424905702153e-02,-3.344702635425733095e-01,-2.225437428385340421e+00,5.501359649764208104e-01,-7.060147658287059258e-01,2.673321749344308162e-02,-8.763379770380066991e-02,-6.322022892589749254e-01,5.861202212123999278e-01,1.792955841307887488e-01,-1.281666666666817811e+01
380,1.268521021464562004e+01,3.111186776837319368e+00,3.053043296093054249e-01,-6.077318648540633306e-02,-3.398445072454092108e-01,-2.255731323888111817e+00,5.509237480191330194e-01,-6.696000203131822204e-01,9.211113025952536934e-03,-6.212700699189035308e-02,-6.239215961808920463e-01,5.721439281417904921e-01,1.965378139264827573e-01,-1.281666666666817811e+01
381,1.273123938972867464e+01,3.107774835845167782e+00,2.895320227431751325e-01,-8.754511586548750779e-02,-3.454755886063329284e-01,-2.285696105116832744e+00,5.509470526506954347e-01,-6.325535396995840554e-01,-8.024533246181934573e-03,-3.610801741362308637e-02,-6.144768557664637143e-01,5.585699012789606677e-01,2.137049797607445678e-01,-1.281666666666817633e+01
382,1.277927333265637344e+01,3.102889854275721504e+00,2.727960829260563935e-01,-1.159316117646264632e-01,-3.513641420883701350e-01,-2.315171566314449869e+00,5.501509362422021265e-01,-5.948827352734827878e-01,-2.495204991150223872e-02,-9.596659513861450358e-03,-6.037983987493978910e-01,5.454651552775630075e-01,2.307801251822231281e-01,-1.281666666666817811e+01
383,1.277927333265637344e+01,3.102889854275721504e+00,2.727960829260563935e-01,-1.159316117646264632e-01,-3.513641420883701350e-01,-2.315171566314449869e+00,5.501509362422021265e-01,-5.948827352734827878e-01,-2.495204991150223872e-02,-9.596659513861450358e-03,-6.037983987493978910e-01,5.454651552775630075e-01,2.307801251822231281e-01,-1.281666666666817811e+01
384,1.282943841840737775e+01,3.096319533533111290e+00,2.550154444463187398e-01,-1.461112134594694800e-01,-3.575216530083257793e-01,-2.344047546810754667e+00,5.484777638401870936e-01,-5.565123687076715120e-01,-4.158509827844660001e-02,1.744631732874867697e-02,-5.917914777399433390e-01,5.328766230418198191e-01,2.477810704277519926e-01,-1.281666666666817811e+01
385,1.288176144464281769e+01,3.087837388872248123e+00,2.361407659541262527e-01,-1.782239350622078500e-01,-3.639452822176332814e-01,-2.372139807637571263e+00,5.458706632144497695e-01,-5.174418463169819793e-01,-5.790162147482958571e-02,4.500941278672000723e-02,-5.783809901440380985e-01,5.208878380909112149e-01,2.646884665104428658e-01,-1.281666666666817811e+01
386,1.288176144464281769e+01,3.087837388872248123e+00,2.361407659541262527e-01,-1.782239350622078500e-01,-3.639452822176332814e-01,-2.372139807637571263e+00,5.458706632144497695e-01,-5.174418463169819793e-01,-5.790162147482958571e-02,4.500941278672000723e-02,-5.783809901440380985e-01,5.208878380909112149e-01,2.646884665104428658e-01,-1.281666666666817811e+01
387,1.293631845995187213e+01,3.077183681997852638e+00,2.161024423006164541e-01,-2.124637866863623992e-01,-3.706353775461961875e-01,-2.399279783064241833e+00,5.422709192278541979e-01,-4.776285188958137029e-01,-7.389567368293428751e-02,7.311361725269366341e-02,-5.634782007626557565e-01,5.095810871284692789e-01,2.814977654740643542e-01,-1.281666666666817811e+01
388,1.293631845995187213e+01,3.077183681997852638e+00,2.161024423006164541e-01,-2.124637866863623992e-01,-3.706353775461961875e-01,-2.399279783064241833e+00,5.422709192278541979e-01,-4.776285188958137029e-01,-7.389567368293428751e-02,7.311361725269366341e-02,-5.634782007626557565e-01,5.095810871284692789e-01,2.814977654740643542e-01,-1.281666666666817811e+01
389,1.299309286873124059e+01,3.064088702725483060e+00,1.948626519425078474e-01,-2.489951337123824382e-01,-3.775771188119942390e-01,-2.425242062227496387e+00,5.376269583649292416e-01,-4.370917241787007912e-01,-8.953470564235248286e-02,1.017404281467194360e-01,-5.470191578574505886e-01,4.990704595703910340e-01,2.981740358010777636e-01,-1.281666666666817811e+01
390,1.305193395389566646e+01,3.048297866176822080e+00,1.724348043525796015e-01,-2.879230591277922580e-01,-3.847344473558697020e-01,-2.449746130318391835e+00,5.319060973783237278e-01,-3.959344929240496413e-01,-1.047566039332391424e-01,1.308181845486319772e-01,-5.289857605142093133e-01,4.895014298159159893e-01,3.146459515601123802e-01,-1.281666666666817811e+01
391,1.305193395389566646e+01,3.048297866176822080e+00,1.724348043525796015e-01,-2.879230591277922580e-01,-3.847344473558697020e-01,-2.449746130318391835e+00,5.319060973783237278e-01,-3.959344929240496413e-01,-1.047566039332391424e-01,1.308181845486319772e-01,-5.289857605142093133e-01,4.895014298159159893e-01,3.146459515601123802e-01,-1.281666666666817811e+01
392,1.311228807153453246e+01,3.029684640749977120e+00,1.489943749232285064e-01,-3.290986975915969337e-01,-3.920169914318558102e-01,-2.472388770004073422e+00,5.251365798834626286e-01,-3.545183688872888261e-01,-1.194158608438052466e-01,1.601002315532843168e-01,-5.095058888607097991e-01,4.810739136647901315e-01,3.307428835341569284e-01,-1.281666666666817811e+01
393,1.311228807153453246e+01,3.029684640749977120e+00,1.489943749232285064e-01,-3.290986975915969337e-01,-3.920169914318558102e-01,-2.472388770004073422e+00,5.251365798834626286e-01,-3.545183688872888261e-01,-1.194158608438052466e-01,1.601002315532843168e-01,-5.095058888607097991e-01,4.810739136647901315e-01,3.307428835341569284e-01,-1.281666666666817811e+01
394,1.317336644272495150e+01,3.008275432272254690e+00,1.248276384053839116e-01,-3.721934971409066595e-01,-3.993017407680387043e-01,-2.492780856812980339e+00,5.174129471977089167e-01,-3.133305786228538503e-01,-1.333477695799346607e-01,1.892594260870433809e-01,-4.888269408014001560e-01,4.739805611828279419e-01,3.462592601247702073e-01,-1.281666666666817989e+01
395,1.317336644272495150e+01,3.008275432272254690e+00,1.248276384053839116e-01,-3.721934971409066595e-01,-3.993017407680387043e-01,-2.492780856812980339e+00,5.174129471977089167e-01,-3.133305786228538503e-01,-1.333477695799346607e-01,1.892594260870433809e-01,-4.888269408014001560e-01,4.739805611828279419e-01,3.462592601247702073e-01,-1.281666666666817989e+01
396,1.323394085898897288e+01,2.984396260540072010e+00,1.004241534519671325e-01,-4.165061705337063658e-01,-4.064122609206228254e-01,-2.510539672371540743e+00,5.089380913636633030e-01,-2.731144397156103909e-01,-1.463362735100864342e-01,2.177939815732015116e-01,-4.674049651621136614e-01,4.683952540927130426e-01,3.609163753604420766e-01,-1.281666666666817989e+01
397,1.323394085898897288e+01,2.984396260540072010e+00,1.004241534519671325e-01,-4.165061705337063658e-01,-4.064122609206228254e-01,-2.510539672371540743e+00,5.089380913636633030e-01,-2.731144397156103909e-01,-1.463362735100864342e-01,2.177939815732015116e-01,-4.674049651621136614e-01,4.683952540927130426e-01,3.609163753604420766e-01,-1.281666666666817989e+01
398,1.329285768862316530e+01,2.958546650908252751e+00,7.627932148990143602e-02,-4.612786744591498289e-01,-4.131854302336430695e-01,-2.525491588308422131e+00,4.999624961621570440e-01,-2.345265817949510057e-01,-1.582340163669136712e-01,2.452652801017981832e-01,-4.457375898236692890e-01,4.643884701114516234e-01,3.744984712337160460e-01,-1.281666666666817811e+01
399,1.334933109113894467e+01,2.931244620199391804e+00,5.276591441327868615e-02,-5.059162468695027615e-01,-4.195086116235691165e-01,-2.537701909613040652e+00,4.907196049424851214e-01,-1.979656241648110604e-01,-1.690013726015772710e-01,2.714147555708096293e-01,-4.242352326019581121e-01,4.619222474535514267e-01,3.869062650554025429e-01,-1.281666666666817633e+01
400,1.334933109113894467e+01,2.931244620199391804e+00,5.276591441327868615e-02,-5.059162468695027615e-01,-4.195086116235691165e-01,-2.537701909613040652e+00,4.907196049424851214e-01,-1.979656241648110604e-01,-1.690013726015772710e-01,2.714147555708096293e-01,-4.242352326019581121e-01,4.619222474535514267e-01,3.869062650554025429e-01,-1.281666666666817633e+01
401,1.340297097439670715e+01,2.902931680666719139e+00,3.010666889951144759e-02,-5.500477829854201195e-01,-4.253222014332992962e-01,-2.547397078454573638e+00,4.813923925695550166e-01,-1.635764858909782848e-01,-1.786842102402877996e-01,2.961586543636396396e-01,-4.031779153953537476e-01,4.608898585040356322e-01,3.981406890522090625e-01,-1.281666666666817811e+01
402,1.340297097439670715e+01,2.902931680666719139e+00,3.010666889951144759e-02,-5.500477829854201195e-01,-4.253222014332992962e-01,-2.547397078454573638e+00,4.813923925695550166e-01,-1.635764858909782848e-01,-1.786842102402877996e-01,2.961586543636396396e-01,-4.031779153953537476e-01,4.608898585040356322e-01,3.981406890522090625e-01,-1.281666666666817811e+01
403,1.345376282470353679e+01,2.873896128361161928e+00,8.368410406246733907e-03,-5.935621042174505924e-01,-4.306138443848256392e-01,-2.554884155792918499e+00,4.720937626928618513e-01,-1.312775576805045030e-01,-1.873889060227399150e-01,3.195696476176499989e-01,-3.826960563980404406e-01,4.611593086748748682e-01,4.082794314490865717e-01,-1.281666666666817811e+01
404,1.350178579530664713e+01,2.844369600118414887e+00,-1.242649186344835059e-02,-6.364123284825787819e-01,-4.353845847126405766e-01,-2.560459429441224177e+00,4.629051852294497338e-01,-1.009454809532612518e-01,-1.952224746136404510e-01,3.417457834819428442e-01,-3.628682530654937510e-01,4.626037818521571698e-01,4.174087305184959185e-01,-1.281666666666817989e+01
405,1.350178579530664713e+01,2.844369600118414887e+00,-1.242649186344835059e-02,-6.364123284825787819e-01,-4.353845847126405766e-01,-2.560459429441224177e+00,4.629051852294497338e-01,-1.009454809532612518e-01,-1.952224746136404510e-01,3.417457834819428442e-01,-3.628682530654937510e-01,4.626037818521571698e-01,4.174087305184959185e-01,-1.281666666666817989e+01
406,1.354724809365919747e+01,2.814482886066874467e+00,-3.231804788657435118e-02,-6.786663040299133476e-01,-4.396501594494169329e-01,-2.564399025345941219e+00,4.538678738505768639e-01,-7.239139261292770744e-02,-2.022971410788485525e-01,3.628294886366406624e-01,-3.437034703485198905e-01,4.651128965082911293e-01,4.256278085327282468e-01,-1.281666666666817811e+01
407,1.359029525053576037e+01,2.784377300005789202e+00,-5.132591495216540234e-02,-7.203432419957161992e-01,-4.434208028040483307e-01,-2.566935617071863796e+00,4.450207152220965190e-01,-4.547917868138824649e-02,-2.087007635063910238e-01,3.829221136540300052e-01,-3.252210232063809658e-01,4.685892881425412493e-01,4.330130924875410514e-01,-1.281666666666817989e+01
408,1.363125709684605091e+01,2.754030332410382531e+00,-6.955789318714115932e-02,-7.616577571792478851e-01,-4.467217314078144041e-01,-2.568275739046713024e+00,4.363515917339528261e-01,-1.996818893503393699e-02,-2.145358357351137557e-01,4.022023917911530799e-01,-3.073465374748806100e-01,4.729692054555768022e-01,4.396617074327788810e-01,-1.281666666666817811e+01
409,1.367036564489327333e+01,2.723444827824099246e+00,-8.708520515742636248e-02,-8.027586712815982795e-01,-4.495657938609560200e-01,-2.568581653863202252e+00,4.278562195796994372e-01,4.312351980623694084e-03,-2.198783628061440620e-01,4.207984263961145333e-01,-2.900338525693068048e-01,4.782053211844609630e-01,4.456421665614880845e-01,-1.281666666666817811e+01
410,1.367036564489327333e+01,2.723444827824099246e+00,-8.708520515742636248e-02,-8.027586712815982795e-01,-4.495657938609560200e-01,-2.568581653863202252e+00,4.278562195796994372e-01,4.312351980623694084e-03,-2.198783628061440620e-01,4.207984263961145333e-01,-2.900338525693068048e-01,4.782053211844609630e-01,4.456421665614880845e-01,-1.281666666666817811e+01
411,1.370777218152300314e+01,2.692655383424526594e+00,-1.039477084680141272e-01,-8.437313815258576932e-01,-4.519567936153015553e-01,-2.567986925275438370e+00,4.195389527822384057e-01,2.747689853205799448e-02,-2.247847608529861818e-01,4.387963101656472409e-01,-2.732625371449853291e-01,4.842573100898691640e-01,4.510018848515691126e-01,-1.281666666666817811e+01
412,1.374367280639984656e+01,2.661634117820169454e+00,-1.202092051678387147e-01,-8.847289430492757401e-01,-4.538981778877109186e-01,-2.566602117228019786e+00,4.113872670234647866e-01,4.966302847935778059e-02,-2.293107178928914802e-01,4.563012230903265576e-01,-2.569842905180717008e-01,4.911069430460801022e-01,4.557874810469390026e-01,-1.281666666666817633e+01
413,1.377817797808632250e+01,2.630402343260909603e+00,-1.358978366357001533e-01,-9.258271065785552700e-01,-4.553845994957148591e-01,-2.564521111238464712e+00,4.034022022862415180e-01,7.095177012526003579e-02,-2.334954853756109061e-01,4.733754830342385977e-01,-2.411830598475762921e-01,4.987348478469260660e-01,4.600271479979168854e-01,-1.281666666666817989e+01
