# REBOUND parity — Figure-8 choreography — REBOUND IAS15 side
# protocol: paper/notebooks/2026-04-26-rebound-parity-figure8.md
# integrator: IAS15 (REBOUND)
# rebound_version: 4.6.0
# units: canonical (G = 1)
# mass=1.0, period=6.325913986999999850e+00
# n_periods=10, samples_per_period=200, dt0=6.424945463533106478e-04
sample,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,e_total
527,1.668839656154911211e+01,1.715670803927909494e-01,1.521279331796245027e-01,-9.819079968396128288e-01,-7.951353055373712175e-01,-1.036028143674302626e+00,1.616141796622963533e-01,2.728356874882456040e-01,4.623503403137192991e-01,8.644610632815108442e-01,-3.137421128419212168e-01,7.090723093513671138e-01,3.327849652236519185e-01,-1.287141991766325821e+00
528,1.671141931965137672e+01,1.490907315634368846e-01,1.336209153190878463e-01,-9.708018174746368967e-01,-8.121540609748544304e-01,-1.029495340264067416e+00,1.722390843056222087e-01,2.947898922142899725e-01,4.605736699424241021e-01,8.804046087006296428e-01,-3.058599996247103880e-01,6.760119252603468132e-01,3.515803910324302728e-01,-1.287141991766325821e+00
529,1.673478219926173338e+01,1.265303899942215871e-01,1.144699786136205433e-01,-9.607087453059797166e-01,-8.268542247631657238e-01,-1.022340809398725403e+00,1.829740612311999415e-01,3.178073382020054072e-01,4.583222798404961718e-01,8.958104194045029001e-01,-2.974440398448208733e-01,6.429014071039742539e-01,3.685319449226694966e-01,-1.287141991766325377e+00
530,1.678225489271038029e+01,8.133167099281067569e-02,7.464969691886547132e-02,-9.445182831304931304e-01,-8.490811360180959833e-01,-1.006098774117727856e+00,2.045926612542830758e-01,3.670230490896057018e-01,4.520376258974119765e-01,9.247671031249161677e-01,-2.792423581731489080e-01,5.774952340408873175e-01,3.970435101206839512e-01,-1.287141991766325599e+00
531,1.680602293198768038e+01,5.895312212264510604e-02,5.437564339130975671e-02,-9.388458249512428022e-01,-8.565092560596785365e-01,-9.970688709408044303e-01,2.152884540637136357e-01,3.929609082374124762e-01,4.478471362434681691e-01,9.381157488181584014e-01,-2.696640974550237324e-01,5.458849167138302150e-01,4.086621198162103674e-01,-1.287141991766325377e+00
532,1.682939153578929137e+01,3.706221933698686938e-02,3.429765759145662202e-02,-9.349722013836143653e-01,-8.614820233440072528e-01,-9.875794124633657800e-01,2.256980515058264747e-01,4.193401367423248982e-01,4.429140763661212898e-01,9.505171931263779461e-01,-2.599957090972834783e-01,5.156320646412893005e-01,4.185679469778859074e-01,-1.287141991766326043e+00
533,1.686253674458403751e+01,6.123539062614839421e-03,5.678740700959162939e-03,-9.324777441250702292e-01,-8.646427538468608454e-01,-9.730399802287553745e-01,2.402416151762500340e-01,4.582760276226744423e-01,4.343173859910777757e-01,9.669164411661396175e-01,-2.459203558772095621e-01,4.742017165023957315e-01,4.303253678557831252e-01,-1.287141991766325821e+00
534,1.689639998670745413e+01,-2.546200300195399641e-02,-2.358972686323129384e-02,-9.336212222385811277e-01,-8.631978353032724316e-01,-9.568216682446235577e-01,2.547689690471554580e-01,4.999053151752918533e-01,4.232703356312794707e-01,9.822836712465765618e-01,-2.311792421839245215e-01,4.337159070632891633e-01,4.399274996719929609e-01,-1.287141991766325599e+00
535,1.693432419591211513e+01,-6.096184584125050043e-02,-5.620717550993515471e-02,-9.392858377893974486e-01,-8.559393367551327847e-01,-9.369450584043415020e-01,2.705372111129834001e-01,5.486958201161394877e-01,4.076825320070712189e-01,9.979069042455910310e-01,-2.143300356030485854e-01,3.905900176732578499e-01,4.482568047480615658e-01,-1.287141991766325821e+00
536,1.695580468849190581e+01,-8.119143372170661843e-02,-7.452362909656297385e-02,-9.444775832503861102e-01,-8.491350641458192960e-01,-9.248528336942215544e-01,2.791834028205948393e-01,5.772952486251776705e-01,3.971212452795203629e-01,1.006044267415927118e+00,-2.046597737240322679e-01,3.671823346252082731e-01,4.520138188662988776e-01,-1.287141991766325821e+00
537,1.700146853052224927e+01,-1.246507373472958424e-01,-1.128504628219409583e-01,-9.599225070612895649e-01,-8.279708558007201624e-01,-8.970660977557144422e-01,2.967214018557418620e-01,6.401517781170322774e-01,3.698599981680332216e-01,1.021716835103009258e+00,-1.838709390338012506e-01,3.197707289442572320e-01,4.581108576326868853e-01,-1.287141991766325821e+00
538,1.702476732523973624e+01,-1.471292727731128014e-01,-1.319778304305816996e-01,-9.698790755134458763e-01,-8.135270829957121919e-01,-8.817681933208273426e-01,3.051477440495996007e-01,6.731276281232186909e-01,3.531293443393332954e-01,1.028897466093939173e+00,-1.731699136190182620e-01,2.967514473902269634e-01,4.603977386563788965e-01,-1.287141991766325821e+00
539,1.707106048727941428e+01,-1.925483286662198201e-01,-1.688364069054259786e-01,-9.930139283001618855e-01,-7.771278054620264220e-01,-8.490674677371216061e-01,3.206116991162550334e-01,7.398334793194625281e-01,3.134706026299326487e-01,1.041615796403340344e+00,-1.517752922108294156e-01,2.531804489806992464e-01,4.636572028320937733e-01,-1.287141991766326043e+00
540,1.709385092034317566e+01,-2.153221758108732342e-01,-1.863036720760677667e-01,-1.005634201442014097e+00,-7.552909968173103783e-01,-8.318292817825990726e-01,3.274989350184299708e-01,7.729244740779720457e-01,2.905336825065466533e-01,1.047151457593471280e+00,-1.411952629423625372e-01,2.327097273640419683e-01,4.647573143107637805e-01,-1.287141991766325599e+00
541,1.711633405336136349e+01,-2.380767351288069489e-01,-2.030182904592330584e-01,-1.018569832046226864e+00,-7.311295147820457974e-01,-8.140852200846901976e-01,3.337546102420428373e-01,8.054753636502647307e-01,2.655443280378635973e-01,1.052161955213496203e+00,-1.307363197828101398e-01,2.130944683959619113e-01,4.655851867441822001e-01,-1.287141991766324933e+00
542,1.716039153653806792e+01,-2.835197354155532534e-01,-2.340551027470892387e-01,-1.044285073065086999e+00,-6.760852584648843200e-01,-7.772102175584360007e-01,3.442534646090603667e-01,8.681174250547670779e-01,2.094562756046499108e-01,1.060729952973988199e+00,-1.101983618619715166e-01,1.761676480103197273e-01,4.666289828602344092e-01,-1.287141991766325821e+00
543,1.718198305688971672e+01,-3.062003526804860098e-01,-2.483256117979368849e-01,-1.056516340540109455e+00,-6.453691361828528539e-01,-7.581442960627098326e-01,3.484453107608754263e-01,8.977921608384635821e-01,1.784413159619216149e-01,1.064344648743194899e+00,-1.001196989629389161e-01,1.587241797016458456e-01,4.669278202209311557e-01,-1.287141991766325155e+00
544,1.722437346920970214e+01,-3.514632150005438382e-01,-2.742888678785961876e-01,-1.078410837259797361e+00,-5.780761077682796678e-01,-7.189019165171700587e-01,3.546076448865168040e-01,9.528662575918551703e-01,1.108380309301059685e-01,1.070365131517712953e+00,-8.031877700792097730e-02,1.255445796679420800e-01,4.672380768381736993e-01,-1.287141991766325599e+00
545,1.724519842966948957e+01,-3.740187225909788471e-01,-2.859529660464067424e-01,-1.087574863310079021e+00,-5.417885902218627647e-01,-6.987953440406210470e-01,3.565408336402686174e-01,9.778828437569573317e-01,7.449158930876065288e-02,1.072814066631598839e+00,-7.058786759386219412e-02,1.096920195531216058e-01,4.672970009131021119e-01,-1.287141991766326043e+00
546,1.728622922592996503e+01,-4.189452611691980577e-01,-3.066256781795886899e-01,-1.101233807162453893e+00,-4.647220333501181910e-01,-6.577401914382748904e-01,3.580393536921246955e-01,1.022080466157308631e+00,-2.588454487999485021e-03,1.076685452607471838e+00,-5.141367551253635260e-02,7.915334100514508087e-02,4.673104878381176830e-01,-1.287141991766325821e+00
547,1.730646524443657341e+01,-4.412746617172056407e-01,-3.156236697648655554e-01,-1.105342833272378256e+00,-4.243512850031411765e-01,-6.368626697406375436e-01,3.575810294300974523e-01,1.040975791008065254e+00,-4.293903988271005612e-02,1.078137331457842185e+00,-4.195735966523229943e-02,6.436704226431291809e-02,4.672903248858512049e-01,-1.287141991766325599e+00
548,1.734654883185279317e+01,-4.856498510802033097e-01,-3.309736866852518444e-01,-1.107357433449836392e+00,-3.408843657918586567e-01,-5.944867666747635226e-01,3.542013939471486128e-01,1.071897793974694091e+00,-1.263556292534910586e-01,1.080136617754965833e+00,-2.322770726189712920e-02,3.545963947514219755e-02,4.672399950453496875e-01,-1.287141991766326266e+00
549,1.736645711237924417e+01,-5.076760772872240812e-01,-3.373363148335896677e-01,-1.105027675352152183e+00,-2.982133646868393995e-01,-5.730247379899957583e-01,3.512622780759838692e-01,1.083797675939675242e+00,-1.690076918448426835e-01,1.080700815277218840e+00,-1.392596324239459699e-02,2.122999941247680905e-02,4.672210565316820552e-01,-1.287141991766326043e+00
550,1.740611655901052401e+01,-5.513002719986073163e-01,-3.474595686966011621e-01,-1.093318904497476041e+00,-2.122011040890837696e-01,-5.296822655740536234e-01,3.428561405326400191e-01,1.100331920784824336e+00,-2.550097149784960604e-01,1.080982537572659830e+00,4.603428163960785607e-03,-7.013016287348315669e-03,4.672108190675797745e-01,-1.287141991766325821e+00
551,1.744575467799458224e+01,-5.942471276629390786e-01,-3.541730887153452523e-01,-1.072044518867108387e+00,-1.268310616459661921e-01,-4.858973994831356502e-01,3.310498432169274863e-01,1.107344009274525920e+00,-3.404086826201830895e-01,1.080144527146073674e+00,2.312324549841739130e-02,-3.529949040741772043e-02,4.672397442661492262e-01,-1.287141991766326043e+00
552,1.746561569832575245e+01,-6.154020939570634674e-01,-3.562751798513857371e-01,-1.057876332293991917e+00,-8.499064544096809892e-02,-4.638997953226697279e-01,3.238718394854245286e-01,1.107445083704716060e+00,-3.822735448859632124e-01,1.079301889279732141e+00,3.240334036596080602e-02,-4.956875141072417112e-02,4.672641903269312280e-01,-1.287141991766326043e+00
553,1.750554880631144883e+01,-6.569743494865120104e-01,-3.580368595938430709e-01,-1.022816372273788410e+00,-4.056866979732481893e-03,-4.197701857406833659e-01,3.069732225941604886e-01,1.101419546272286665e+00,-4.632530698592046692e-01,1.076744535227194266e+00,5.106363699968222147e-02,-7.860317399849829634e-02,4.673099368389370678e-01,-1.287141991766325821e+00
554,1.752568654207048127e+01,-6.773662453301017017e-01,-3.577258426895575383e-01,-1.002112546774589941e+00,3.468655651345517454e-02,-3.976459107801258996e-01,2.972515431899753202e-01,1.095592999564458658e+00,-5.020032071732634105e-01,1.075012156110226602e+00,6.047429949958181561e-02,-9.348045278986885642e-02,4.673166506598082082e-01,-1.287141991766325599e+00
555,1.756645136066603641e+01,-7.172781293490277932e-01,-3.547938483520349240e-01,-9.549679348815761637e-01,1.079422426469550111e-01,-3.532995971420676007e-01,2.752704339330115935e-01,1.079206566133005918e+00,-5.751869808499263659e-01,1.070577726491094506e+00,7.952341441902294195e-02,-1.242386312514298791e-01,4.672447382029713547e-01,-1.287141991766325599e+00
556,1.758711796009763972e+01,-7.367463012663520994e-01,-3.522058803483850697e-01,-9.288370388239348685e-01,1.421659645684168471e-01,-3.310991360218086821e-01,2.630271156233430774e-01,1.069063132878406819e+00,-6.093027635229774086e-01,1.067845437288159838e+00,8.917876472504158991e-02,-1.402260940544720613e-01,4.671367989545605615e-01,-1.287141991766325155e+00
557,1.762917038085001309e+01,-7.746300062746487303e-01,-3.448684276014565842e-01,-8.722429977758144881e-01,2.053352227043189759e-01,-2.866187214781071857e-01,2.360537691315013342e-01,1.045991299811754205e+00,-6.720122716884242564e-01,1.061248727752754917e+00,1.088146584699548614e-01,-1.737483020359399111e-01,4.666770489841051694e-01,-1.287141991766325821e+00
558,1.765058366485185104e+01,-7.929866155175684383e-01,-3.401593657411955962e-01,-8.421541613230031365e-01,2.341097612140520812e-01,-2.643533510036202849e-01,2.213557076706197946e-01,1.033554573574650748e+00,-7.003820495307778726e-01,1.057339966521187558e+00,1.188036580705754269e-01,-1.914004122516476947e-01,4.662722883167256804e-01,-1.287141991766325377e+00
559,1.769426484310336178e+01,-8.284055643680080516e-01,-3.287701931596906935e-01,-7.793251313311947426e-01,2.858187906728478223e-01,-2.197638525787653507e-01,1.896255255637555592e-01,1.008142153169234501e+00,-7.507572407798899228e-01,1.048169416946772348e+00,1.391446675959347734e-01,-2.288170218380398691e-01,4.649384501070420450e-01,-1.287141991766325821e+00
560,1.771657623635336876e+01,-8.454320794537697470e-01,-3.221331618607082836e-01,-7.469316563142753829e-01,3.087465224574848510e-01,-1.974109770700538391e-01,1.726259623056148051e-01,9.956676069584560196e-01,-7.726643697499422370e-01,1.042843056523822476e+00,1.495071995550930899e-01,-2.487359506441806645e-01,4.639178472924573304e-01,-1.287141991766325599e+00
561,1.776219499630248322e+01,-8.780003120146192552e-01,-3.071008946294880859e-01,-6.810757329091343681e-01,3.488265448245961298e-01,-1.525334935929774094e-01,1.364943206027696976e-01,9.724406500564987121e-01,-8.097005005666452204e-01,1.030533805607595443e+00,1.706065740267180275e-01,-2.913649171473645105e-01,4.608739557420490351e-01,-1.287141991766325821e+00
562,1.778552412679831463e+01,-8.935017130374264260e-01,-2.987579103177384066e-01,-6.479367925909518267e-01,3.660688862970356561e-01,-1.299695211301881981e-01,1.174239924706815819e-01,9.621701449799676675e-01,-8.247680555768603927e-01,1.023471234167613542e+00,1.813339178470564361e-01,-3.142333523890160629e-01,4.586991692798245701e-01,-1.287141991766325377e+00
563,1.780915342401680590e+01,-9.084208629138972313e-01,-2.899218208696001664e-01,-6.149349384331525004e-01,3.814956382154862657e-01,-1.073438741241635880e-01,9.778025491611171127e-02,9.531203053304825312e-01,-8.374687378053297104e-01,1.015764737038059806e+00,1.921415659534880527e-01,-3.381853668973300864e-01,4.559730995898434447e-01,-1.287141991766325377e+00
564,1.785674139275666050e+01,-9.361417503079071389e-01,-2.711325272228346517e-01,-5.506202450481694211e-01,4.070059540774534357e-01,-6.233481178627386238e-02,5.745781767333449364e-02,9.395945842733471887e-01,-8.555388151890699344e-01,9.984765620941798980e-01,2.136747095494997695e-01,-3.889743392251778786e-01,4.485328611116164432e-01,-1.287141991766325599e+00
565,1.788020040351587170e+01,-9.486993821428625351e-01,-2.614624902731452205e-01,-5.201222090371696583e-01,4.171701159382522617e-01,-4.034491419642299154e-02,3.732054295770970836e-02,9.354437614052566463e-01,-8.608808811423757090e-01,9.890442963392844788e-01,2.241419473154351305e-01,-4.153215523680870991e-01,4.437107652041233363e-01,-1.287141991766325599e+00
566,1.790292426980028040e+01,-9.601906767599569514e-01,-2.518836265223515225e-01,-4.914003172666671637e-01,4.256901040114557389e-01,-1.911788016619331634e-02,1.772002230994664668e-02,9.330924148364639903e-01,-8.638668782712042304e-01,9.793085569261491541e-01,2.341636042124045081e-01,-4.416920975697969931e-01,4.381767742597484916e-01,-1.287141991766325821e+00
567,1.793404046672436891e+01,-9.748862297143738864e-01,-2.384801959982023045e-01,-4.534220422854880472e-01,4.354780319774439468e-01,9.900424558932516272e-03,-9.180405148668441262e-03,9.325912697723052203e-01,-8.644995994039467169e-01,9.649858051554403016e-01,2.476606011468703572e-01,-4.791692274868172841e-01,4.290215674265027146e-01,-1.287141991766325821e+00
568,1.798149078416945557e+01,-9.950848400749087164e-01,-2.175312011805425882e-01,-3.985461807369872766e-01,4.468604037848972199e-01,5.424884078847321683e-02,-5.007846331252019390e-02,9.378701839445550137e-01,-8.577692299679114951e-01,9.408359992864343546e-01,2.676096644930623936e-01,-5.393240032075677926e-01,4.109088261830141642e-01,-1.287141991766325599e+00
569,1.800250663951528907e+01,-1.003216183024521202e+00,-2.080980309600136691e-01,-3.753998621147595083e-01,4.507536046610540748e-01,7.400502550596550766e-02,-6.804550772781817192e-02,9.424774087520093602e-01,-8.517740695690332320e-01,9.292111575185545425e-01,2.761435386878314246e-01,-5.670775466372499629e-01,4.010204649079790462e-01,-1.287141991766325821e+00
570,1.804764761328343425e+01,-1.019080520362854569e+00,-1.875962215500573127e-01,-3.279952181428469338e-01,4.571909792162278663e-01,1.168500426536794173e-01,-1.060924999242564420e-01,9.567568874357593733e-01,-8.324268726873083057e-01,9.022304777091740835e-01,2.936887214743133523e-01,-6.287616692929125506e-01,3.752358934710803284e-01,-1.287141991766325599e+00
571,1.807089481843968315e+01,-1.026433895931287310e+00,-1.769382356768801901e-01,-3.047579546542517615e-01,4.596492747449839600e-01,1.391995339544014609e-01,-1.252916138347615060e-01,9.662332267415593146e-01,-8.188937820135249179e-01,8.872343619768846557e-01,3.022298495116413353e-01,-6.614752720873077196e-01,3.592445072685409024e-01,-1.287141991766325599e+00
572,1.809420520045191694e+01,-1.033273733408122341e+00,-1.661996412151758307e-01,-2.822141578809095885e-01,4.616338520871992035e-01,1.618459054558232801e-01,-1.441976149387262096e-01,9.769905458331835657e-01,-8.027856989945513222e-01,8.714278279522980064e-01,3.103972561539016239e-01,-6.947763879522740327e-01,3.411518469073519522e-01,-1.287141991766325821e+00
573,1.814021845669059374e+01,-1.045273003929035660e+00,-1.448893851181053127e-01,-2.397825635992443805e-01,4.644057804291653047e-01,2.073437325148882182e-01,-1.802662957896058182e-01,1.001161804928779375e+00,-7.632104214199347814e-01,8.379292714141461929e-01,3.251556809077107424e-01,-7.613792413295351613e-01,2.988046409907694767e-01,-1.287141991766326043e+00
574,1.816281410883114233e+01,-1.050465003887500748e+00,-1.343850019665364659e-01,-2.198707152141715637e-01,4.653227164374035274e-01,2.301100691444271373e-01,-1.972526015916589437e-01,1.014020904250779065e+00,-7.398522897326436087e-01,8.203549347430724170e-01,3.316376035581949933e-01,-7.941501890366076122e-01,2.745295732952400258e-01,-1.287141991766325377e+00
575,1.820706988235669499e+01,-1.059359995285293898e+00,-1.137632037113957273e-01,-1.824383316671308042e-01,4.664937276584424364e-01,2.755575891669087563e-01,-2.288498883428356501e-01,1.039860782294491415e+00,-6.863666403269281791e-01,7.838024061183839208e-01,3.426130920542309610e-01,-8.574224506273607771e-01,2.198729126684856316e-01,-1.287141991766326043e+00
576,1.822875909184758569e+01,-1.063124614993538497e+00,-1.036413797133594744e-01,-1.647730130418199324e-01,4.668363758930336171e-01,2.982469402208918208e-01,-2.434159034106679609e-01,1.052299921044383302e+00,-6.563777961457721855e-01,7.648776747726456771e-01,3.470572831240270051e-01,-8.875269080025633972e-01,1.895414202527385406e-01,-1.287141991766325821e+00
577,1.827133629673815918e+01,-1.069420788143962797e+00,-8.375574075297878562e-02,-1.312101770823736191e-01,4.672049429536555554e-01,3.435431149790733052e-01,-2.699909464461456854e-01,1.074886103318613229e+00,-5.903996039361665282e-01,7.258776731648883818e-01,3.537466871991240547e-01,-9.436759262362397482e-01,1.231946609825109451e-01,-1.287141991766325821e+00
578,1.829225393029736679e+01,-1.071997366425862408e+00,-7.398202384186670921e-02,-1.151912108782504607e-01,4.672816823796914765e-01,3.661300917865245586e-01,-2.819707318576592514e-01,1.084525693099009480e+00,-5.546754532573706653e-01,7.058672746393366282e-01,3.559527556995255582e-01,-9.693344822207592415e-01,8.739377087767916108e-02,-1.287141991766325821e+00
579,1.833343148185841542e+01,-1.076103509220145416e+00,-5.473941820627595961e-02,-8.439250169408855917e-02,4.673147016241198104e-01,4.111146431306648141e-01,-3.032689584529205118e-01,1.099346522370681756e+00,-4.785753462923089674e-01,6.649888660894793802e-01,3.580083766591960481e-01,-1.014954020676593238e+00,1.126064466818913617e-02,-1.287141991766326266e+00
580,1.835373475520827569e+01,-1.077665493103309835e+00,-4.525154412819093475e-02,-6.950061284143022045e-02,4.672983867786136836e-01,4.334866867656163025e-01,-3.125819909303478306e-01,1.104130505831316000e+00,-4.385711710710628597e-01,6.441788063376923112e-01,3.578335350585383212e-01,-1.034629892989886057e+00,-2.872721570755086204e-02,-1.287141991766325599e+00
581,1.839389539993903000e+01,-1.079871953932661999e+00,-2.648553193874598338e-02,-4.045938125177938466e-02,4.672481584417619849e-01,4.779277494989590536e-01,-3.285452778072259217e-01,1.107633924578488749e+00,-3.556733933004438963e-01,6.019442044337016684e-01,3.550308097459714540e-01,-1.067174543326709468e+00,-1.115747651413181857e-01,-1.287141991766326043e+00
582,1.841382547578315609e+01,-1.080536014852141236e+00,-1.717346395414484292e-02,-2.619141922141945966e-02,4.672268020236761132e-01,4.999915209513386416e-01,-3.352115069216689558e-01,1.106104254266689679e+00,-3.131753387572882019e-01,5.805444939008014282e-01,3.523849708758133858e-01,-1.079912835045270247e+00,-1.540514632663879946e-01,-1.287141991766325599e+00
583,1.845351946521715192e+01,-1.081014016915261777e+00,1.372161474374572823e-03,2.090234880516135541e-03,4.672096406518268519e-01,5.437291563145156825e-01,-3.459400232111776163e-01,1.096050873463021214e+00,-2.272231268393977710e-01,5.372848606007448735e-01,3.445678617368025942e-01,-1.098141108343537509e+00,-2.399865138124291364e-01,-1.287141991766326043e+00
584,1.847333037751045381e+01,-1.080832903969672243e+00,1.062806014252492930e-02,1.619710876851862894e-02,4.672163192758988504e-01,5.653616281716430381e-01,-3.500155467806106424e-01,1.087443408458834471e+00,-1.842515215702252851e-01,5.154712757980279836e-01,3.393874866380852673e-01,-1.103640517227353124e+00,-2.829647977056736208e-01,-1.287141991766326043e+00
585,1.851299316694872488e+01,-1.079628620874510059e+00,2.915984468147706649e-02,4.457129937468627678e-02,4.672552610379092641e-01,6.080405685761218759e-01,-3.556348639921124155e-01,1.063086249861025401e+00,-9.951600975312542563e-02,4.715880522983870726e-01,3.264750193106349396e-01,-1.107657549235711913e+00,-3.677392512847838524e-01,-1.287141991766325821e+00
586,1.855286949110891115e+01,-1.077276666002706440e+00,4.779327703588130694e-02,7.347393373295627028e-02,4.673039382584107115e-01,6.497926211982443245e-01,-3.579602221792199668e-01,1.029558900498970031e+00,-1.787286416764929942e-02,4.274840448044610053e-01,3.101669451433382019e-01,-1.103032834231926440e+00,-4.494310740907614954e-01,-1.287141991766325599e+00
587,1.857297578569355423e+01,-1.075650959361249104e+00,5.718917851540566977e-02,8.826599531776255225e-02,4.673164520394353927e-01,6.702953561579659825e-01,-3.579228809305793346e-01,1.009552367273530038e+00,2.133964215834518313e-02,4.053556032032819001e-01,3.007337024151732208e-01,-1.097818362591292729e+00,-4.886560941977806660e-01,-1.287141991766326043e+00
588,1.861360990293939821e+01,-1.071447717774551167e+00,7.617763999281698672e-02,1.187654443987713054e-01,4.672689318234663491e-01,7.104087474790182766e-01,-3.555227624813000475e-01,9.637012616093648676e-01,9.561292567580284563e-02,3.610389702955316693e-01,2.793451224884826445e-01,-1.082466706008136326e+00,-5.628818574992692225e-01,-1.287141991766325599e+00
589,1.863421338251671600e+01,-1.068838045609071807e+00,8.580420093978873008e-02,1.346045482533442250e-01,4.671816102882516142e-01,7.300031625544040059e-01,-3.531906146005031610e-01,9.381177564013869485e-01,1.304369170648528031e-01,3.388348830546666357e-01,2.673864136607140285e-01,-1.072722304654731396e+00,-5.976185273531045006e-01,-1.287141991766325821e+00
590,1.867609118794157297e+01,-1.062511917535351680e+00,1.053616786310045822e-01,1.677455583004841544e-01,4.667868310320681391e-01,7.681390910483897327e-01,-3.463489590625218328e-01,8.824702152743300054e-01,1.948610668275601865e-01,2.943728264869606148e-01,2.409872804315167927e-01,-1.050215773574814326e+00,-6.616478978596284088e-01,-1.287141991766325821e+00
591,1.869741279916883769e+01,-1.058750193680004115e+00,1.153107425154098614e-01,1.851777743662867126e-01,4.664296416554568614e-01,7.866392602562807257e-01,-3.418762705020265136e-01,8.527519222065621518e-01,2.243051017885440424e-01,2.721109334237221122e-01,2.265655279866161942e-01,-1.037929696572849059e+00,-6.907347434440009870e-01,-1.287141991766325155e+00
592,1.874088837270172903e+01,-1.049904301183444799e+00,1.355656018938906082e-01,2.220783513676094223e-01,4.652319560637442342e-01,8.223653645445403448e-01,-3.309373910275397179e-01,7.904777624326362329e-01,2.773751232406708178e-01,2.275389366389031498e-01,1.953717891336486934e-01,-1.012556113800245905e+00,-7.426070793044151630e-01,-1.287141991766325377e+00
593,1.876307926661320380e+01,-1.044759594744373965e+00,1.458796947133526034e-01,2.416920343218090239e-01,4.643058055310289034e-01,8.395497291044594634e-01,-3.245161162657550502e-01,7.582819092534279770e-01,3.009736282065917368e-01,2.052098656399132803e-01,1.786364215524019750e-01,-9.999739435752371675e-01,-7.652794337376206402e-01,-1.287141991766325821e+00
594,1.880846850697468042e+01,-1.032846890007808938e+00,1.668959918320765679e-01,2.836510082522435416e-01,4.615185615085401483e-01,8.724743606176357247e-01,-3.098816465491016636e-01,6.926087444132861259e-01,3.423881776836789625e-01,1.603725293901720195e-01,1.429856547170246239e-01,-9.762597526655297786e-01,-8.039067391922192218e-01,-1.287141991766325599e+00
595,1.883166776081990790e+01,-1.026007032040773259e+00,1.775805059616487602e-01,3.061332063913662083e-01,4.595157469891731350e-01,8.881573968949048048e-01,-3.017270886186673717e-01,6.594933481007215770e-01,3.602621811005330965e-01,1.378496351458672609e-01,1.241465826570181952e-01,-9.656265544920880073e-01,-8.197779280897062870e-01,-1.287141991766325599e+00
596,1.885518121399982050e+01,-1.018533406920050899e+00,1.883567127620787984e-01,3.296881343778564344e-01,4.569946965706772612e-01,9.032746571060018548e-01,-2.930635271754601923e-01,6.264427418116759183e-01,3.763059037617220159e-01,1.152587498140478228e-01,1.047068144133809359e-01,-9.561308761895324082e-01,-8.333006003323993882e-01,-1.287141991766325821e+00
597,1.890277772697104908e+01,-1.001660576342900955e+00,2.099533555842293397e-01,3.798817138625787959e-01,4.500397180094035110e-01,9.315358016631876126e-01,-2.744874022917396239e-01,5.615863619206155066e-01,4.030576349654070856e-01,7.012477467971212075e-02,6.453404670750984007e-02,-9.414680757831944691e-01,-8.530973529748107076e-01,-1.287141991766325377e+00
598,1.892639274487884649e+01,-9.923819072468730296e-01,2.205288092943626377e-01,4.060942415783274084e-01,4.454780690498438833e-01,9.444300547075413776e-01,-2.648391636308790043e-01,5.305916691330209156e-01,4.138137599418579282e-01,4.795185253933036129e-02,4.431035433651588085e-02,-9.366859107113484351e-01,-8.592918289917018670e-01,-1.287141991766325821e+00
599,1.894942155203672485e+01,-9.827274130587899670e-01,2.307283871269440179e-01,4.325202124747038468e-01,4.401841370776801710e-01,9.563088453085583085e-01,-2.552024177339017319e-01,5.011936789508654178e-01,4.228963053860430032e-01,2.641856775023039214e-02,2.447403060695723873e-02,-9.337138914255693756e-01,-8.630804424637232852e-01,-1.287141991766326043e+00
600,1.898149665607382630e+01,-9.682453801673931437e-01,2.447087405151668060e-01,4.707676815291120809e-01,4.312102666637565029e-01,9.717462467261320791e-01,-2.414620357319338106e-01,4.616626907880309050e-01,4.334922017708156550e-01,-3.500866558740177870e-03,-3.246704783233464193e-03,-9.324303723171430969e-01,-8.647024684345722134e-01,-1.287141991766325821e+00
601,1.901188097300887492e+01,-9.533713182176338785e-01,2.576567448072940025e-01,5.085423178069272687e-01,4.207248320168218703e-01,9.852243262055113693e-01,-2.281630266700165888e-01,4.257621158433466668e-01,4.416064718020430990e-01,-3.185300798787876059e-02,-2.949371813727791336e-02,-9.343044336502740466e-01,-8.623313038188650248e-01,-1.287141991766325821e+00
602,1.905167479737717429e+01,-9.321143946194756502e-01,2.740713724823029551e-01,5.602151255859628698e-01,4.035600534176609910e-01,1.001268131335273592e+00,-2.104174959175177939e-01,3.810082233562690490e-01,4.498573044132886389e-01,-6.915373671579920500e-02,-6.365387656478564693e-02,-9.412233489422320298e-01,-8.534173578309497410e-01,-1.287141991766325599e+00
603,1.907366138985371506e+01,-9.194735168952763438e-01,2.828216951279244884e-01,5.897695174453591038e-01,3.921659405589697500e-01,1.009383823959632887e+00,-2.004861349881357224e-01,3.573571924467526251e-01,4.534392414969766749e-01,-8.991030706435775011e-02,-8.233556013978921007e-02,-9.471267098921117844e-01,-8.456051820559464804e-01,-1.287141991766325377e+00
604,1.911967889128306552e+01,-8.908738730426217778e-01,3.002303693969834986e-01,6.536365917251634183e-01,3.632319696025176348e-01,1.024731984382767136e+00,-1.794808786071776519e-01,3.102207664998646863e-01,4.591101485832798645e-01,-1.338581113401467182e-01,-1.207494907898063186e-01,-9.638573582250282712e-01,-8.223421181857974993e-01,-1.287141991766325599e+00
